cpu-cycles,instructions,branch-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss ,CPI
0.935065,0.111004,0.561074,0.287081,0.098255,0.333933,0.075318,0.082831,0.152655,0.330856,1.094557506
0.933301,0.099466,0.536578,0.281551,0.102392,0.337103,0.076736,0.084919,0.15457,0.324282,1.143109511
0.933774,0.103083,0.554874,0.273749,0.092548,0.317975,0.071523,0.086881,0.139543,0.316188,1.127371505
0.931969,0.100147,0.537672,0.279103,0.081253,0.310968,0.062752,0.077908,0.146426,0.315982,1.139221662
0.934312,0.095494,0.546043,0.279686,0.082959,0.313177,0.067986,0.075534,0.131122,0.310195,1.161891819
0.928895,0.084157,0.505694,0.261434,0.078797,0.313733,0.063854,0.078063,0.136793,0.305747,1.213383587
0.933732,0.080867,0.508534,0.264304,0.082203,0.31564,0.065502,0.077427,0.129865,0.29759,1.233600838
0.932498,0.081169,0.494159,0.258402,0.078826,0.316949,0.072371,0.075673,0.12498,0.299912,1.231188034
0.930367,0.077531,0.477166,0.255097,0.082715,0.316851,0.064588,0.080391,0.124693,0.296552,1.248996011
0.926255,0.072175,0.480608,0.249265,0.077789,0.308039,0.06146,0.070617,0.11251,0.290572,1.27556797
0.936493,0.076769,0.482189,0.249374,0.075691,0.306684,0.06151,0.067513,0.124711,0.297532,1.257336646
0.874627,0.048788,0.43381,0.222323,0.075244,0.270559,0.057222,0.089088,0.102192,0.258532,1.381538676
0.931387,0.074321,0.481307,0.245696,0.075072,0.299064,0.066887,0.060781,0.119096,0.286351,1.267201838
0.933148,0.061508,0.44861,0.230041,0.069636,0.293521,0.05937,0.071384,0.110104,0.277195,1.343552983
0.93138,0.061414,0.455471,0.229673,0.070104,0.296895,0.058128,0.064168,0.109294,0.278079,1.342828348
0.927268,0.064375,0.475133,0.234179,0.064605,0.280403,0.05421,0.064748,0.100643,0.270789,1.321691537
0.93602,0.057277,0.44263,0.226475,0.066714,0.292004,0.058132,0.065192,0.099342,0.274455,1.372516107
0.937926,0.058212,0.423966,0.224695,0.067164,0.296339,0.056136,0.062411,0.104484,0.27781,1.367924286
0.933899,0.059686,0.462811,0.240221,0.064345,0.283646,0.053648,0.058336,0.10004,0.276215,1.355525883
0.922998,0.052024,0.429872,0.228219,0.061987,0.283611,0.053021,0.064192,0.093886,0.272118,1.397306778
0.923291,0.049447,0.398285,0.214288,0.061482,0.303083,0.054841,0.076018,0.114312,0.271334,1.415162544
0.927984,0.051738,0.416084,0.217979,0.063611,0.288469,0.052927,0.066439,0.106244,0.267233,1.403099671
0.935129,0.057007,0.449073,0.225077,0.060356,0.28102,0.049357,0.061753,0.097917,0.268598,1.373593306
0.933347,0.050282,0.417711,0.220804,0.060349,0.287286,0.053484,0.057078,0.091915,0.2625,1.417238674
0.934891,0.052695,0.431387,0.223172,0.061413,0.284808,0.049586,0.050371,0.094957,0.266332,1.401951494
0.934731,0.051928,0.43062,0.221951,0.063187,0.28973,0.053562,0.06769,0.094013,0.268517,1.407030093
0.933878,0.050344,0.413628,0.215804,0.06278,0.29804,0.060899,0.05863,0.100433,0.259311,1.417226694
0.938315,0.041766,0.380749,0.213005,0.05979,0.285635,0.051923,0.058432,0.09306,0.261779,1.482665611
0.930257,0.043451,0.403124,0.20916,0.062745,0.286408,0.057804,0.070521,0.097709,0.260068,1.463567639
0.932939,0.047501,0.405206,0.218858,0.061281,0.291742,0.055284,0.060831,0.091676,0.263762,1.436394742
0.934435,0.044011,0.399051,0.213893,0.062102,0.283887,0.051435,0.063686,0.093542,0.262055,1.462805348
0.93436,0.051984,0.431377,0.22284,0.058282,0.278229,0.048713,0.05462,0.083596,0.263445,1.406360782
0.932806,0.049027,0.432213,0.214067,0.0542,0.27955,0.049414,0.056777,0.07872,0.257169,1.425538828
0.93301,0.042401,0.390308,0.204682,0.05661,0.28777,0.049545,0.063863,0.091142,0.259408,1.473592755
0.934179,0.044005,0.388953,0.205675,0.056587,0.274771,0.051087,0.063513,0.10064,0.26201,1.462645513
0.936513,0.044997,0.400397,0.209093,0.057464,0.278436,0.049398,0.058959,0.086798,0.263421,1.45725362
0.935952,0.052494,0.453881,0.224914,0.055791,0.276322,0.045631,0.057988,0.089048,0.267189,1.404124643
0.935541,0.051046,0.440457,0.220458,0.051725,0.271058,0.048783,0.05755,0.093217,0.262264,1.4136823
0.93215,0.044199,0.403763,0.211558,0.053353,0.269314,0.049259,0.066213,0.085509,0.255534,1.459588429
0.930404,0.046444,0.416864,0.215597,0.055911,0.284433,0.052132,0.066157,0.093291,0.262255,1.441923517
0.935923,0.046557,0.424322,0.212533,0.053039,0.281611,0.048234,0.05927,0.085727,0.255781,1.445494062
0.935219,0.036139,0.383555,0.20263,0.055122,0.283539,0.045807,0.056268,0.081005,0.254813,1.523760722
0.931066,0.041474,0.402185,0.202846,0.053829,0.274939,0.039946,0.059021,0.08435,0.256397,1.478965295
0.934207,0.244114,0.512877,0.390725,0.62567,0.271566,0.205068,0.188517,0.781228,0.680054,0.72901893
0.940153,0.299008,0.579036,0.519832,0.394284,0.964455,0.308134,0.275609,0.694608,1,0.642937567
0.934069,0.256405,0.534742,0.487137,0.276374,0.98074,0.226705,0.209716,0.485329,0.943726,0.707176616
0.93538,0.207762,0.462372,0.433294,0.212287,0.885237,0.16881,0.164758,0.374968,0.843785,0.802623002
0.934541,0.157571,0.405517,0.371365,0.170131,0.779067,0.133758,0.13412,0.300586,0.741201,0.931139189
0.935123,0.217677,0.311059,0.370525,0.120128,0.600007,0.103911,0.102924,0.220493,0.575602,0.781148699
0.933935,0.858364,0.011557,0.687511,0.005327,0.00083,0.019481,0.005475,0.010378,0.004565,0.287012638
0.940384,0.841589,0.008396,0.867639,0.00404,0.000467,0.017772,0.004423,0.013268,0.006723,0.292878971
0.930722,0.845802,0.000523,0.874345,0.002718,0.000259,0.010767,0.003346,0.011078,0.00233,0.290102212
0.931038,0.859785,0,0.87062,0.00246,0.00019,0.00789,0.003572,0.012635,0.000944,0.286154033
0.929876,0.849836,0.013861,0.90998,0.004506,0.000942,0.018498,0.004088,0.014914,0.002811,0.288802975
0.937379,0.857309,0.006712,0.99978,0.002663,0.000655,0.014522,0.003805,0.013777,0.004299,0.287855493
0.936751,0.849057,0.002966,0.976605,0.003032,0.000478,0.008976,0.003653,0.013447,0.001649,0.290121778
0.935497,0.845879,0.009435,0.865658,0.000251,0.000541,0.001049,0.002896,0.005496,0.00092,0.290842727
0.938703,0.855153,0.01097,0.958855,0.000324,0.000756,0.001193,0.002741,0.005105,0.001502,0.288679699
0.937651,0.84559,0.003648,0.901807,0.000084,0.000463,0.000812,0.002651,0.005521,0.001474,0.291270901
0.935353,0.844358,0.004552,0.870542,0.000414,0.000494,0.001234,0.002632,0.005556,0.001794,0.291262322
0.938036,0.845474,0.004538,0.87292,0.000141,0.000439,0.000754,0.002579,0.004747,0.001792,0.291366292
0.936891,0.856949,0.00685,0.995178,0.000261,0.000866,0.001185,0.002573,0.004931,0.001544,0.287881024
0.935582,0.847598,0.00345,0.916105,0.000237,0.000517,0.000959,0.002865,0.00518,0,0.290357526
0.931743,0.844722,0.005814,0.866004,0.000379,0.000592,0.001348,0.0028,0.004803,0.000946,0.290579018
0.932806,0.849726,0.005817,0.867214,0.000171,0.000278,0.001037,0.002775,0.005717,0.000788,0.289300791
0.93282,0.846159,0.005607,0.864468,0.000355,0.000213,0.001078,0.00271,0.005024,0.000839,0.290333795
0.935398,0.849554,0.005929,0.869385,0.000319,0.000185,0.001,0.002595,0.005366,0.00089,0.289762752
0.934805,0.846344,0.00607,0.865412,0.000245,0.000204,0.001185,0.002533,0.004557,0.000821,0.290597116
0.935279,0.847187,0.006032,0.867643,0.000286,0.000185,0.00084,0.002508,0.005253,0.000716,0.29042842
0.934613,0.846702,0.006007,0.865197,0.000377,0.00023,0.001283,0.002623,0.004992,0.000828,0.290462641
0.93465,0.849424,0.005691,0.868032,0.000151,0.00019,0.000963,0.002573,0.004787,0.000715,0.289681328
0.934276,0.848866,0.006164,0.865515,0.000082,0.000206,0.000967,0.002545,0.004632,0.000748,0.289782661
0.940121,0.853059,0.008424,0.807733,0.000194,0.000193,0.001021,0.002558,0.004887,0.000851,0.289504314
0.933616,0.859713,0.01344,0.681579,0,0.000171,0.001033,0.002651,0.00455,0.000871,0.286580745
0.937702,0.861308,0.01262,0.679817,0.000032,0.000151,0.000926,0.002412,0.005048,0.000922,0.286773583
0.933472,0.860591,0.013991,0.679575,0.000382,0.000141,0.000877,0.002694,0.00531,0.000949,0.286310138
0.935034,0.860862,0.013806,0.680819,0.000401,0.00015,0.000975,0.002446,0.005524,0.000878,0.286479484
0.931559,0.732383,0.270089,0.629609,0.10879,0.003338,0.149333,0.142454,0.04858,0.005197,0.327338396
0.933337,0.504938,0.471915,0.496706,0.262917,0.003673,0.125159,0.0311,0.071024,0.016976,0.440612167
0.930792,0.461045,0.463154,0.518762,0.22638,0.004151,0.164806,0.039201,0.058457,0.022964,0.471353688
0.933954,0.491779,0.428455,0.540558,0.189935,0.005513,0.125753,0.033465,0.059877,0.021373,0.4497315
0.933228,0.450745,0.444145,0.548858,0.217426,0.006457,0.158949,0.096791,0.072674,0.025774,0.48001366
0.929551,0.421803,0.447888,0.545787,0.195905,0.005898,0.108174,0.035042,0.059407,0.030762,0.50308649
0.936507,0.446554,0.400948,0.612982,0.213043,0.008356,0.256314,0.034827,0.062205,0.035677,0.484230669
0.936351,0.418128,0.424951,0.596053,0.175367,0.00823,0.187931,0.031286,0.056945,0.036157,0.508210301
0.829875,0.374741,0.381971,0.587661,0.165645,0.006009,0.154379,0.026326,0.054457,0.035911,0.517706456
0.868149,0.379554,0.402441,0.540022,0.170696,0.00603,0.152551,0.029163,0.053445,0.034377,0.52449323
0.932661,0.408933,0.384701,0.613156,0.190919,0.007881,0.335944,0.083268,0.049172,0.041809,0.515452497
0.933237,0.383212,0.402122,0.619907,0.157848,0.010611,0.152649,0.03155,0.054013,0.056971,0.540263978
0.933304,0.375466,0.408059,0.604889,0.164931,0.014141,0.146849,0.029768,0.05593,0.054933,0.548175889
0.930146,0.391573,0.392176,0.624449,0.150533,0.017373,0.166085,0.03155,0.056642,0.059302,0.531093682
0.937727,0.374376,0.413569,0.596607,0.162436,0.013967,0.13227,0.032009,0.0604,0.059388,0.550640756
0.927353,0.380126,0.400861,0.612754,0.156972,0.013735,0.180315,0.034691,0.058098,0.058042,0.541623013
0.93979,0.370678,0.412311,0.603016,0.163735,0.014617,0.168933,0.029517,0.053925,0.055146,0.55514364
0.930763,0.367637,0.411106,0.597887,0.166931,0.015702,0.146747,0.030985,0.054827,0.0575,0.555612191
0.933393,0.361563,0.423972,0.594329,0.164964,0.018565,0.145788,0.037127,0.065673,0.058603,0.562961538
0.934461,0.406101,0.386574,0.619173,0.151736,0.021074,0.170733,0.03308,0.063408,0.061554,0.51856832
0.932569,0.36947,0.417469,0.59847,0.178013,0.016631,0.201248,0.031081,0.052367,0.063227,0.55422136
0.931839,0.373125,0.413442,0.591497,0.163356,0.013789,0.190607,0.033142,0.062305,0.058101,0.550162538
0.928188,0.37907,0.43573,0.564201,0.179655,0.009725,0.133602,0.036705,0.064361,0.055279,0.542943818
0.938438,0.381135,0.411285,0.596556,0.161178,0.010758,0.195977,0.037574,0.057055,0.057547,0.543909688
0.927521,0.350534,0.428341,0.581512,0.176364,0.010041,0.137066,0.034247,0.062154,0.057519,0.573389656
0.931553,0.365632,0.412453,0.588027,0.175744,0.023339,0.209203,0.034859,0.060455,0.06036,0.55799595
0.938044,0.376932,0.402177,0.619902,0.159769,0.027272,0.19546,0.032413,0.056383,0.061653,0.548089394
0.934306,0.421738,0.344999,0.626787,0.310532,0.022797,0.687263,0.161744,0.08901,0.064535,0.504461643
0.931273,0.248904,0.313183,0.611363,0.11969,0.124156,0.199748,0.044204,0.063244,0.220655,0.719208364
0.939064,0.247299,0.329317,0.592226,0.131994,0.130652,0.19198,0.041904,0.063179,0.249784,0.725176261
0.937357,0.254007,0.312102,0.612043,0.123846,0.126363,0.219081,0.033636,0.052903,0.249151,0.712609973
0.929575,0.26846,0.322118,0.594883,0.118931,0.137317,0.200998,0.041873,0.054505,0.24312,0.685340404
0.93367,0.294442,0.286593,0.650904,0.114588,0.113118,0.273225,0.034135,0.051989,0.244769,0.64716427
0.942776,0.279609,0.312619,0.610652,0.119537,0.116685,0.230799,0.036907,0.067736,0.254886,0.672610111
0.934359,0.25033,0.324526,0.593416,0.129903,0.138926,0.193575,0.048692,0.059649,0.250369,0.717894438
0.938411,0.248518,0.337144,0.587986,0.13798,0.135893,0.231554,0.035603,0.055791,0.239964,0.722724844
0.935234,0.288823,0.30768,0.609263,0.111828,0.124262,0.276156,0.039766,0.051675,0.236766,0.655924895
0.935397,0.26977,0.311244,0.63283,0.114388,0.1297,0.231509,0.041684,0.059452,0.253669,0.68541897
0.938515,0.273121,0.321695,0.584986,0.117974,0.139882,0.220995,0.046963,0.062799,0.247255,0.681216132
0.931906,0.246896,0.336722,0.588798,0.136015,0.133764,0.20674,0.04043,0.05277,0.241078,0.723054718
0.937947,0.250401,0.332436,0.590597,0.135627,0.1401,0.20917,0.039325,0.060433,0.249307,0.719183646
0.825311,0.241938,0.29776,0.566871,0.117491,0.111881,0.191239,0.040182,0.062085,0.230172,0.689145424
0.93727,0.298563,0.303813,0.643137,0.11421,0.087111,0.235566,0.027512,0.051261,0.243025,0.642551564
0.931914,0.258719,0.333394,0.596448,0.134908,0.088774,0.215167,0.025867,0.051496,0.231351,0.702387264
0.936008,0.271594,0.320805,0.599809,0.124393,0.091354,0.202518,0.034219,0.056493,0.241985,0.68271469
0.937023,0.244173,0.334217,0.586774,0.142495,0.094287,0.191386,0.037792,0.062273,0.244097,0.730039851
0.936327,0.271593,0.336621,0.592314,0.124671,0.043554,0.19703,0.036705,0.057753,0.234895,0.682836485
0.936108,0.267317,0.328776,0.594338,0.131965,0.046757,0.202297,0.038009,0.059068,0.230871,0.689669704
0.930817,0.271994,0.331033,0.611819,0.129179,0.047988,0.181291,0.04449,0.061133,0.242086,0.680131934
0.933236,0.26359,0.3342,0.588418,0.127329,0.051328,0.197309,0.040843,0.05777,0.236251,0.694715153
0.938941,0.272866,0.324584,0.603804,0.131563,0.049432,0.219426,0.037221,0.053544,0.23167,0.681781532
0.932085,0.311833,0.304901,0.614048,0.105119,0.044136,0.245948,0.039856,0.050803,0.236597,0.622504359
0.939373,0.252318,0.339008,0.595884,0.132066,0.052316,0.192353,0.040492,0.056215,0.238793,0.716357575
0.932715,0.261326,0.328931,0.615053,0.131719,0.044591,0.192026,0.040852,0.05622,0.240204,0.698294464
0.934555,0.274597,0.323035,0.62785,0.125577,0.050308,0.19535,0.041951,0.060799,0.244166,0.677399936
0.937295,0.261514,0.335353,0.596201,0.127457,0.053062,0.199375,0.045908,0.060899,0.240063,0.699738591
0.932841,0.253622,0.336024,0.592116,0.135242,0.051434,0.211216,0.038769,0.054482,0.233121,0.711515559
0.939307,0.286785,0.316446,0.618524,0.125648,0.050437,0.203584,0.043434,0.060092,0.24424,0.660425829
0.834271,0.311117,0.258705,0.628246,0.098009,0.056322,0.264151,0.035098,0.040212,0.208664,0.589905053
0.933583,0.244364,0.323402,0.595347,0.135719,0.078857,0.237382,0.031894,0.051914,0.233933,0.728312325
0.939428,0.300842,0.306503,0.630795,0.110696,0.077031,0.222848,0.036379,0.065623,0.247266,0.640095118
0.930472,0.262344,0.324748,0.585264,0.131363,0.084911,0.207498,0.039483,0.063951,0.243423,0.695731981
0.928904,0.281194,0.316593,0.620763,0.120189,0.07419,0.230189,0.033704,0.059498,0.240526,0.665079811
0.937727,0.258376,0.324597,0.59412,0.131534,0.076928,0.242866,0.03195,0.057236,0.241471,0.705219462
0.929155,0.270815,0.323663,0.590362,0.125733,0.082014,0.21229,0.043645,0.066066,0.245543,0.681391435
0.936086,0.263072,0.32099,0.629288,0.124387,0.08345,0.228004,0.035253,0.06389,0.248726,0.696667582
0.938049,0.292393,0.328184,0.585411,0.120576,0.086643,0.239952,0.029095,0.045405,0.233132,0.651694775
0.935352,0.285793,0.314384,0.606327,0.116774,0.082639,0.23323,0.038208,0.064006,0.252548,0.660477565
0.93489,0.300794,0.309383,0.623513,0.116431,0.074903,0.241891,0.03705,0.061547,0.249158,0.638570032
0.931207,0.293791,0.324933,0.583636,0.11959,0.083808,0.2529,0.040309,0.059,0.238535,0.647226105
0.937778,0.24627,0.328234,0.622575,0.130903,0.084056,0.23084,0.032559,0.055623,0.244862,0.726524502
0.932789,0.248522,0.328989,0.592824,0.13147,0.087547,0.208605,0.037221,0.060483,0.244348,0.720491176
0.938936,0.252622,0.330284,0.589874,0.137558,0.086376,0.223065,0.031773,0.061,0.247322,0.715652763
0.940706,0.271932,0.328284,0.595211,0.130276,0.088076,0.215765,0.032199,0.05561,0.246254,0.683933948
0.934701,0.264378,0.324942,0.607712,0.135738,0.085458,0.243977,0.030144,0.05344,0.241583,0.693968376
0.942149,0.267508,0.319159,0.60041,0.12195,0.086409,0.229414,0.034052,0.069534,0.245147,0.69164407
0.939558,0.25008,0.329665,0.616586,0.126097,0.089654,0.227123,0.034564,0.058816,0.245118,0.720391036
0.936389,0.266663,0.324179,0.591806,0.132093,0.086507,0.273725,0.026162,0.049747,0.226699,0.690847466
0.936907,0.291896,0.328579,0.590611,0.132671,0.09281,0.241218,0.03263,0.058615,0.246656,0.652011316
0.930167,0.301437,0.307563,0.64435,0.116487,0.077319,0.270553,0.027161,0.047821,0.247501,0.636015808
0.938559,0.245787,0.334947,0.589763,0.128116,0.088854,0.213532,0.035749,0.057026,0.243312,0.727711275
0.931878,0.269855,0.322888,0.587762,0.12957,0.078396,0.24601,0.033459,0.059922,0.249772,0.683956714
0.937954,0.258952,0.329455,0.586625,0.130372,0.092278,0.234865,0.033797,0.061346,0.245439,0.704326113
0.942758,0.252931,0.330437,0.590336,0.134924,0.098075,0.232685,0.034129,0.071426,0.245052,0.716608881
0.934058,0.241632,0.323921,0.589409,0.139144,0.095084,0.237353,0.037618,0.064289,0.246289,0.733522863
0.940435,0.270466,0.336849,0.588038,0.134317,0.091611,0.252658,0.034942,0.053594,0.246505,0.686190571
0.932602,0.269044,0.32511,0.594398,0.137558,0.091511,0.247539,0.036997,0.058044,0.247917,0.685537393
0.936291,0.254481,0.335322,0.58769,0.132142,0.098496,0.252752,0.041535,0.058841,0.248988,0.711369216
0.93845,0.279779,0.32041,0.613251,0.127047,0.093624,0.25879,0.032577,0.053164,0.246811,0.670756218
0.935192,0.279833,0.320665,0.592116,0.128916,0.09129,0.276275,0.038493,0.059143,0.246505,0.66947506
0.941762,0.24679,0.339938,0.594878,0.138577,0.093027,0.253675,0.039672,0.061096,0.252109,0.727169034
0.933542,0.26891,0.321396,0.579818,0.127828,0.073324,0.272893,0.041687,0.057907,0.244245,0.686108972
0.932335,0.291952,0.324479,0.613705,0.121521,0.055917,0.268881,0.042131,0.044716,0.24348,0.650293086
0.937161,0.268392,0.331143,0.597779,0.122307,0.05765,0.267905,0.045979,0.049695,0.246782,0.688315368
0.854441,0.254035,0.304205,0.578342,0.111966,0.078256,0.267344,0.042072,0.050984,0.240921,0.680144837
0.935458,0.297929,0.318562,0.6199,0.118278,0.085864,0.282349,0.036615,0.051579,0.25526,0.642812285
0.933917,0.282263,0.306738,0.629975,0.111801,0.085168,0.292813,0.037888,0.050807,0.257019,0.665287318
0.937714,0.262595,0.327821,0.58781,0.122782,0.09233,0.279808,0.035045,0.049042,0.251351,0.698086638
0.925573,0.241268,0.333429,0.588512,0.1265,0.094221,0.274012,0.040045,0.054915,0.248508,0.730773608
0.931386,0.261066,0.323059,0.590034,0.127457,0.088997,0.286854,0.038074,0.057808,0.24503,0.698221408
0.937731,0.303321,0.320932,0.608056,0.116177,0.079592,0.275398,0.0352,0.053445,0.247863,0.636039579
0.930178,0.277307,0.327229,0.57531,0.127468,0.090435,0.29319,0.035259,0.044803,0.243561,0.671533124
0.932359,0.262066,0.329063,0.589943,0.122466,0.101448,0.266155,0.041029,0.066157,0.253335,0.696918958
0.9332,0.250287,0.334537,0.588483,0.129985,0.096289,0.2848,0.040715,0.055209,0.247093,0.717513271
0.932715,0.260877,0.322253,0.593659,0.125941,0.096026,0.288383,0.036469,0.055262,0.245768,0.699049976
0.937865,0.270165,0.335035,0.619327,0.122454,0.098118,0.273234,0.035442,0.053922,0.254069,0.685709914
0.928928,0.279607,0.320926,0.587051,0.115827,0.094374,0.288374,0.039939,0.055993,0.244778,0.667518979
0.938629,0.28416,0.317109,0.621966,0.113117,0.089478,0.297498,0.032186,0.053719,0.251625,0.664128076
0.923738,0.29319,0.315941,0.585334,0.114953,0.089992,0.298314,0.037121,0.053144,0.246602,0.645429471
0.935314,0.265021,0.329805,0.594096,0.11945,0.108399,0.279029,0.043769,0.061475,0.242615,0.693139176
0.939315,0.275655,0.325153,0.615829,0.124393,0.095428,0.301298,0.033195,0.051336,0.25227,0.67750281
0.924887,0.247806,0.326349,0.592678,0.127311,0.096669,0.290645,0.041944,0.064776,0.248281,0.718635032
0.933803,0.353705,0.310457,0.66553,0.118397,0.082688,0.263757,0.039384,0.049811,0.193377,0.571790205
0.931552,0.249314,0.325497,0.588246,0.13113,0.096861,0.274033,0.047404,0.071767,0.260192,0.718588458
0.934334,0.268001,0.326585,0.596336,0.12253,0.102137,0.285932,0.042652,0.056064,0.24919,0.687884567
0.937562,0.253659,0.328447,0.593949,0.130278,0.097804,0.291416,0.041376,0.060215,0.250188,0.713298264
0.935156,0.240032,0.335511,0.587786,0.130815,0.100636,0.267086,0.038052,0.054409,0.254019,0.736938948
0.934835,0.249467,0.337191,0.590876,0.125838,0.108205,0.278267,0.044092,0.063738,0.253933,0.719614949
0.929732,0.246424,0.326353,0.588034,0.131509,0.102556,0.287091,0.043596,0.063603,0.260373,0.723039932
0.92824,0.278649,0.3303,0.587987,0.125437,0.098559,0.277386,0.041106,0.060163,0.253948,0.668739748
0.937248,0.246657,0.336409,0.583908,0.129779,0.098092,0.285022,0.035684,0.056719,0.253045,0.725613267
0.931193,0.251896,0.326557,0.589519,0.130349,0.09031,0.290366,0.035337,0.060873,0.251574,0.713887395
0.938102,0.244159,0.333634,0.582473,0.139973,0.096616,0.303429,0.031537,0.056194,0.24859,0.730497251
0.930651,0.293346,0.310333,0.596376,0.115753,0.088898,0.318131,0.02803,0.049033,0.243319,0.647670767
0.933204,0.268844,0.330406,0.587581,0.1231,0.099525,0.26843,0.039139,0.059758,0.250563,0.68608931
