cpu-cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss
1374758876,2547477239,42404,22653340,122542980,144600,55286,3279809,27293,1654,615071,370,33381,101331,5749055
1371063377,2455324035,59467,22887783,123263916,145382,58141,3186598,34407,1469,617625,256,38425,91183,5744394
1369936890,2453898571,46281,22921390,122521042,147383,73143,3285177,50946,1829,624952,406,32225,81905,5577330
1371714926,2550630368,34187,22689045,122153918,148760,60521,3314316,27919,1839,591894,443,33379,85975,5456269
1372628321,2486295356,59816,22809997,123010079,143475,58529,3161480,33201,1555,614221,412,34126,85871,5778015
1370011694,2482850316,47219,22996325,123127075,145437,72392,3256851,47125,1537,613876,418,34026,81652,5539109
1373689071,2546393333,34689,22772461,122492482,151758,66920,3255565,40857,1649,616907,367,34858,83443,5688160
1373846254,2525685482,39085,22725699,123404303,142563,53917,3153985,25036,1525,621951,458,33483,85444,5689788
1370766591,2449876846,52137,24676630,123110837,141677,71796,3216594,36050,1428,559869,491,35893,76618,5287901
1369892144,2539488683,30079,22494883,122705674,140994,58667,3223457,22436,1504,606096,316,33350,84549,5662041
1371066372,2472721152,55188,22935722,123774311,132331,60150,3197646,34276,1576,614875,406,37622,85649,5774966
1371975526,2483570848,40339,23076187,122841860,137733,70775,3336898,53785,1509,615099,382,36047,82497,5517234
1372811502,2550242249,36640,22737961,121961909,142179,61034,3317857,37335,1585,624045,358,33124,84180,5568782
1373148027,2497818449,51566,22812404,123169299,151564,56420,3131370,35041,1466,615281,407,31667,85788,5761419
1368267629,2487075695,41656,22883770,123120740,141433,72007,3242776,51813,1598,607753,419,33766,82336,5617996
1368669964,2528879814,24071,22661301,119769439,144095,71947,3402634,46543,1582,632953,238,34343,82566,5446302
1372267329,2509036402,45477,22686585,123485685,144701,56065,3192693,31392,1410,621947,304,32165,84750,5785096
1375119062,2466304726,47538,23140936,123666722,142848,66745,3195042,49333,1634,604570,352,33226,82799,5695915
1367871419,2506647002,29844,22854145,122334854,146558,70253,3307952,53318,1874,627156,452,33354,82229,5532459
1372859603,2527285277,35735,22763564,123062369,142892,58154,3232879,32826,1781,617894,431,30712,86395,5719384
1365053319,2438615909,67617,26851401,118712860,141454,87023,2965609,78281,1765,626786,383,32695,81718,5524204
1373323749,2531770910,30583,22832639,120625629,139885,70267,3374372,43836,1748,635169,292,32693,83520,5573994
1347399664,2393031893,55663,22461183,119092324,143645,56298,3156214,33594,1586,594444,521,33859,85978,5557596
1361687368,2474609005,29158,22628614,120447357,144965,76605,3287483,57822,1893,609324,560,33587,81143,5534827
1355903900,2479220990,39980,22563070,120477005,143127,57711,3217612,29744,1645,620356,418,33639,85337,5699326
1367120721,2466435616,49927,22817405,123615439,144142,61644,3142658,43088,1745,616820,406,32271,85120,5735991
1365929465,2496718999,31714,22808551,122964630,141893,74133,3262620,53605,1712,619637,524,34961,81291,5453369
1366161171,2526924410,35028,22474001,121830676,145660,59651,3209809,32663,1796,598215,468,37789,86133,5544610
1356960822,2355907516,53889,23182949,119287094,152237,69149,3383467,46733,2984,597708,491,36223,84136,5300073
1369669181,2528112236,28406,22822193,123187322,147860,67006,3265218,47096,4389,612795,476,32689,83892,5591137
1369486576,2507229412,45268,22780862,123543652,145377,57871,3181435,30650,4420,616296,343,34016,85944,5649627
1369458394,2439010002,67099,26925168,119932689,153359,84909,3086576,68065,4374,622102,304,31406,78648,5064377
1365796649,2534662602,32690,22594480,122579706,140779,62638,3250357,39411,4247,621108,271,32523,84264,5513610
1366127062,2430947771,54029,22849944,124249773,89695,59809,3124976,33046,4261,595371,373,36186,84047,5709012
1368653095,2477090688,33109,23096132,122899014,92322,70966,3309018,55659,4249,622467,295,35175,81045,5496900
1363172991,2527268291,29778,22714383,123245506,88071,64871,3291706,43097,4376,620424,419,34685,82415,5428694
1367919518,2475194811,47870,22803339,122992752,94277,57803,3164248,31877,4192,613894,407,34300,86053,5702240
1358559833,2385221007,42037,23109170,119872819,92909,71668,3235300,53889,4030,617997,437,34984,81352,5318039
1370536278,2517221588,23969,22983344,119100010,90892,59960,3468801,41719,4223,605656,1412,34611,83930,5300911
1373170935,2491818106,48084,22942305,124638116,94246,54686,3194193,35194,4095,613380,1298,31924,84647,5724250
1374160023,2513320653,39540,22959569,124318891,90305,62297,3178460,49819,4109,615140,1230,31866,82819,5605586
1374096945,2548988916,30566,22861824,123582826,88781,61542,3270381,47901,4269,620868,1293,33662,83785,5624085
1374153295,2548972466,40863,22769935,122472679,91067,63984,2981942,49046,4069,596988,1231,54218,85519,5829232
1372671045,2514017659,38620,22950084,124239205,90897,61846,3189360,50908,4098,620694,1292,86258,81441,5613274
1374375939,2551628118,29542,22858174,123574929,95822,63286,3285662,47329,4217,618977,1310,82464,82889,5524360
1375802478,2530426851,40974,23003729,122297259,96877,55618,3276456,33796,4017,622841,1418,82931,85844,5645010
1373212816,2488745495,45508,22963328,124206485,89974,59190,3158454,39966,4033,618101,1245,84449,84136,5616662
1374683670,2511143455,32552,23176054,122835909,89472,64562,3314161,50567,4143,618554,1256,83287,81789,5457593
1374825879,2552191182,33335,23162569,122400982,92693,60907,3357234,34542,4404,618815,1408,82586,86020,5476065
1373358288,2517407885,47236,22818432,124092796,87434,56682,3167071,30748,4011,616520,1271,84486,85060,5766538
1372388525,2487922934,43537,23043074,123955068,92136,59015,3230394,39430,4242,623316,1342,85868,84272,5649084
1370964336,2548830431,29193,22758591,123800352,92805,61878,3274547,44097,4243,613899,1384,83743,83652,5536065
1365008325,2507656047,28443,22800178,123167899,89021,55254,3238976,33875,4329,632237,1363,81052,84928,5558434
1375006086,2502126598,42720,22917584,123947838,92380,60712,2932563,50599,4378,549309,1299,83582,85312,5673852
1372914051,2550773824,24622,22805549,123599461,89924,62479,3285271,43308,4377,623153,1469,86270,84356,5646846
1373392106,2536885195,29830,22946740,123407799,92101,56236,3286309,33583,4221,615238,1358,77971,85010,5610250
1373728922,2485911125,40655,22937349,124128852,90597,54086,3219062,33318,4208,609880,1283,80591,85090,5764989
1375281136,2513851440,31364,22900453,123507816,90598,62235,3180127,40766,2464,616611,1254,82706,94596,5626328
1372043517,2553393722,23386,22743204,123899713,90338,64198,3243832,42559,2159,611681,1427,87621,101914,5544579
1372912687,2548576918,31054,22657840,124078021,94347,56555,3199816,32706,1833,628400,1364,84619,103054,5721307
1371607547,2486075894,41367,22916538,124407598,89510,54232,3203163,33226,1662,619385,1280,83073,101536,5686235
1373019841,2509101895,32320,23001406,124189680,93218,61763,3172966,41328,1610,622366,1190,83505,98476,5626197
1373064597,2547764882,23373,22877497,123110410,87178,60385,3291091,42426,1664,635465,1283,81772,100684,5620926
1371891535,2541768909,30167,22881151,123975141,89858,56247,3260016,33259,1877,621734,1346,82070,101549,5648203
1371937628,2501160911,40558,22924028,124388444,91232,54949,3210830,32712,1568,622764,1325,79801,101893,5768086
1372692493,2567470590,15833,23737652,121034865,92865,77809,3023462,68776,1938,612979,1281,80133,97186,5432505
1373773474,2538824267,30533,22769720,123853349,91628,56336,3188794,33182,1532,626595,1230,83458,102424,5695963
1373896108,2480369467,41834,23026816,123810066,90304,54708,3200409,32827,1556,627923,1294,80316,101284,5648946
1370676592,2504832012,32255,22998156,124369199,89945,62097,3168237,40142,1663,610174,1265,82987,99034,5587238
1375739593,2562639410,23924,22930821,124066275,86234,63332,3304167,42801,1727,629172,1197,80775,100885,5662704
1370627082,2531988725,30282,22919006,123117143,92460,56648,3239292,32751,1809,625060,1331,79722,102587,5589097
1373032802,2486063180,42272,23071913,124636160,97237,55503,3218531,33661,3196,621601,1338,85709,102981,5680176
1361903244,2477071748,38703,22821914,123302438,88230,63031,3185671,42305,4317,624213,1446,84011,99110,5535177
1367438772,2522295376,30844,22793525,124081383,91077,60446,3252120,40580,4539,630460,1327,81113,99245,5468130
1368059551,2499880500,46154,22722311,124121438,90029,52467,3210387,29742,4742,601861,1450,79375,101390,5788273
1368724114,2454764370,46671,22994739,124382091,90458,58273,3154271,35546,4400,618213,1390,78631,101982,5612287
1366084805,2548512121,17759,23603911,119915239,58716,76734,3113047,65817,5079,625271,736,84401,97364,5487468
1373157135,2496143795,46779,22871434,123465319,36964,55079,3179990,33390,4429,623563,360,80361,102267,5808326
1368410179,2476592149,45761,22950812,124350077,35948,58085,3220013,36523,4339,614557,330,82396,101017,5701595
1373309602,2529731536,30149,22909461,124368034,35048,62735,3228083,43729,4525,621834,314,82901,96860,5634035
1367410559,2527091995,33967,22636993,123642478,36871,58217,3230406,35838,4533,625497,362,86543,100190,5548480
1370378866,2496403252,47324,22747805,124051993,36275,57058,3158140,33746,4723,626844,330,86444,101483,5752917
1369132544,2465834036,46455,23085948,123344395,33318,57857,3235530,36787,4645,626091,262,81303,99882,5680681
1372922975,2515437539,28876,23015675,123978564,36927,63381,3272033,44401,4475,613323,382,83742,97637,5645955
1369848600,2527176579,35077,22768286,123424549,39225,56294,3267114,34386,4641,620303,343,78118,99882,5577191
1370944587,2498558943,47548,22775544,123824456,35589,56823,3160936,32814,4659,626966,403,80728,102356,5774825
1368076431,2469836020,46789,22968414,123779853,87427,55787,3213006,37624,4759,618567,1097,40275,101982,5720929
1373117604,2590029772,23161,24867710,119234532,91353,70816,3019336,66966,5061,615685,1388,31142,97243,5500776
1369924151,2495396726,47004,22692349,123696290,88885,51610,3140291,32753,4588,620348,1350,34001,102844,5751622
1371170960,2482332455,47594,23025297,124170297,90327,53627,3198195,38096,4501,612977,1287,35078,103178,5681005
1371541282,2519190868,27659,23009597,122761394,92637,57948,3297713,44449,4837,632966,1107,31547,95528,5523716
1371503186,2542715692,33662,22748541,123545683,91646,56083,3256719,33321,4720,625475,1365,31420,84964,5619631
1370309725,2487555544,48538,22774233,123182881,90243,56914,3171704,33632,4615,622011,1308,31742,85734,5840347
1372052403,2479728698,47367,22987734,123763153,91455,61049,3181099,38856,4791,623621,1244,33400,86843,5739352
1371172602,2530661339,27222,22862205,123381986,90151,62687,3282300,43808,4594,623247,1269,34860,81750,5579243
1369468852,2542348540,33158,22723136,123606852,91887,55425,3233594,34137,4467,633115,1257,31788,83167,5627197
1371874392,2490440006,47907,22890977,123609747,89217,57681,3159195,39362,4634,621824,1221,31972,85500,5715438
1374073510,2487259796,48214,22989366,124171926,89374,61185,3190256,44254,4652,617365,1350,37970,85347,5789576
1370711385,2549709248,39663,26756572,118518891,89543,81159,3091406,75963,4964,632669,1217,31834,80113,5297135
1374683298,2514313459,48566,22846673,124654920,90165,57233,3154971,39131,4597,616732,1188,34500,85381,5805027
1372844068,2476696515,47885,23074796,123772057,92240,59375,3198649,43930,4631,620575,1158,35761,85243,5678683
1373273342,2509928859,31059,22894447,123472291,90181,63251,3265038,49711,4374,625872,1224,67998,82075,5559149
1372622600,2540538703,29166,22812076,122922603,89274,56601,3261438,39524,4712,631316,1194,82078,84664,5597985
1375799036,2502738814,47564,22842513,123794409,90213,56046,3164812,38155,4652,618215,1257,85474,85837,5637386
1373238181,2485023832,47607,22934935,124217396,91672,59315,3179666,44136,4563,619458,1335,80585,85327,5798650
1372369480,2506452647,32691,23015988,123809796,95134,64291,3299249,49706,4674,625845,1349,78358,81494,5623379
1364007271,2505721513,28023,22802726,122546891,89974,58086,3287383,39511,4689,624783,1347,81474,83765,5390131
1372126301,2524916052,49943,22759176,124313668,90865,52525,3171139,38962,4768,624020,1305,83355,85891,5714710
1371568796,2483468924,47581,23036112,123939547,91373,63566,3208413,44828,4595,621957,1307,81167,85566,5668181
1374124156,2542076675,47177,26735370,119347306,92101,81095,3175364,62093,4885,625870,1431,80944,80776,5160048
1365495577,2487585539,50295,22723254,123642179,92138,51726,3170510,39192,4655,627239,1362,83362,85898,5654342
1371942357,2486122223,38669,22986827,124078414,91252,62515,3182428,48667,5018,628768,1362,83990,85721,5780108
1368505120,2517553178,22048,22919725,123150302,88717,65998,3272076,48683,4831,627292,1371,79212,81486,5496309
1375123726,2567080090,26110,22644236,123783114,91045,57764,3256230,36613,4805,620887,1370,80434,85800,5600732
1373545350,2518853247,40398,22845228,124480008,88684,52172,3189094,38409,4714,620791,1227,82563,86842,5752734
1370480425,2488498704,39254,22964806,123840485,91548,62456,3177750,47385,4688,620605,1383,77578,85429,5663512
1371175973,2517774477,22720,22965946,122849830,87167,66397,3269011,49491,4740,632514,1299,81037,82310,5577513
1372006021,2552964163,24236,22771467,122838968,91734,56633,3232345,35272,4718,627673,1220,83314,85356,5559570
1374517831,2512943832,41043,22883455,124542462,88349,52399,3165143,38543,4706,620254,1238,83513,85096,5744413
1375697856,2497864641,37280,23073444,124271907,87858,61781,3242773,49070,4441,620942,1242,85876,83026,5749007
1376058441,2527731130,46532,26766547,119031574,94420,69238,3263065,51378,4906,623524,1200,84277,80170,4752753
1375571219,2523252232,40378,22871962,124883621,89408,52223,3171616,35425,7070,617831,1305,83347,85950,5769565
1373988948,2485426262,37295,23195146,124092706,87493,62408,3225381,42022,7034,620820,1182,80430,83491,5633076
1375799354,2532539534,25359,22997175,124413765,87756,63622,3267195,44677,6874,626472,1251,83808,81789,5600558
1372041311,2551096751,23173,22808341,123198448,92834,56349,3240550,29064,6992,628925,1203,78958,84577,5424127
1372264783,2514624134,39323,22878060,124768998,83471,51982,3183907,31723,7792,614620,1321,92328,84965,5769260
1368706243,2470918598,37937,23239621,123975460,34601,62632,3256531,43974,4743,614476,1272,83786,96169,5562883
1373504522,2528056051,23775,23006718,123571943,34717,63883,3307276,44915,4137,616941,1331,78039,99163,5605317
1374109274,2558736685,26531,22669424,123893387,35695,55415,3233935,29361,4089,623619,1419,76037,100260,5564066
1371314170,2507543053,39432,22748202,124092812,36520,55399,3135432,31898,4169,620067,1344,78398,100505,5757854
1375597878,2502682064,35833,23099669,124641382,38770,61171,3251157,43819,4164,621004,1204,82986,98601,5662254
1374931218,2524714081,30865,23019439,124363687,34645,57605,3269605,45238,4141,617220,2203,90062,97798,5634125
1372987083,2493829676,71824,25976806,121907294,35831,44187,3116586,25658,4411,598344,2329,79180,95495,5098693
1372807065,2495653109,45162,22961161,125059492,36097,57746,3250049,43648,4333,614136,2289,79615,99414,5780727
1373333362,2535748910,30733,22948359,124140361,37794,58773,3324617,45015,4252,618341,2343,80396,98730,5532467
1367358919,2518536815,33790,22663934,123535567,35861,46536,3227625,29247,4172,627657,2233,94632,99142,5614072
1371748811,2497272972,47456,22740457,124402213,34533,50965,3142231,32978,4026,618755,2272,126851,100152,5809246
1371662443,2494291862,42014,22982053,124313597,37037,59112,3265221,44506,4185,628411,2204,134463,98457,5692254
1373804989,2532303009,29987,23046628,124059061,36206,56656,3297048,44033,4192,618566,2144,128807,98799,5466273
1371648069,2517814848,36293,22826970,124203003,38742,48227,3246625,32784,4096,624111,2235,131960,100333,5710343
1373762925,2509021745,47724,22753117,124600990,35538,49483,3124184,30757,4009,616432,2250,127959,99291,5841859
1375127707,2503419354,42639,22950601,124672230,37802,57008,3260549,41353,4211,617678,2279,129927,100258,5768770
1371729090,2531928426,31326,22802582,123063817,37182,56959,3285288,39991,4262,620788,2215,125445,98752,5511668
1370885787,2477697883,70090,24746540,123723993,37108,44127,3119118,17660,4093,574464,2329,133089,96960,5229953
1373589118,2497514033,40627,23143365,124167492,37304,59089,3252023,39724,4131,616029,2226,125172,99580,5568672
1370640038,2527400595,30138,22894139,123232170,38050,57899,3290735,36519,4219,620676,2319,134385,100053,5540392
1375447506,2546862747,38535,22745599,124120951,37197,49888,3216215,23560,4297,625533,2291,130862,101571,5815647
1374665223,2486674663,49407,23123700,124344195,34404,48022,3231685,26513,4103,619943,2257,129209,99908,5796310
1370232689,2470357056,36426,23160347,124049830,34606,59401,3258994,40867,4337,618695,2260,131860,97152,5452070
1370247199,2537067384,30274,22753460,124221156,34765,54467,3254297,34325,4247,625050,2155,126527,97980,5598886
1368631535,2519068071,41640,22680099,123448193,36581,48425,3210685,22263,3039,623441,2209,134975,108889,5716228
1375131370,2479110461,47203,23002915,124759594,37006,51265,3155296,28893,1619,621092,2146,129329,116233,5666593
1375755593,2520642772,34974,22961210,124161748,34698,59053,3301043,41452,1610,626162,2201,130789,113669,5684876
1371173910,2530867202,29746,22879246,123371252,39412,53428,3280754,33000,1784,617040,2286,132673,115239,5550447
1373419682,2476031611,70132,24385178,124950901,36232,45487,3082772,18001,1667,578257,2311,130204,113591,5586270
1369203781,2497192138,38562,22859823,123939759,36057,58877,3267463,42356,1645,619100,2362,130505,114756,5605536
1370515204,2541601464,41003,22629766,123028218,36502,53776,3268947,31791,1760,625132,2046,135217,119120,5667164
1373977792,2495878577,53705,22817158,123881129,37624,46499,3225967,22816,1241,619762,1373,136109,118183,5872824
1371568865,2437465079,53109,23082466,124009147,34205,51201,3178757,33543,1233,622796,1307,135533,115953,5632236
1374630678,2514168310,38245,23064853,124157144,38876,58019,3305633,38750,1280,626778,1230,129676,113864,5694306
1371496445,2538301352,41740,22639045,123193321,37725,53138,3244853,29556,1517,623506,652,128669,116415,5743952
1371715932,2493907755,53724,22795057,123630638,36365,47991,3184154,24041,1613,620124,419,130646,118571,5874921
1370531841,2479770043,51814,22939544,123445161,33678,52722,3230663,34713,1688,616400,440,127643,114555,5808436
1370661630,2507100723,38425,22920382,123020055,38200,58246,3301141,38966,1709,631515,416,131214,116330,5506481
1370682232,2496073250,42725,23025826,123325509,37870,50310,3282201,28420,1679,621765,428,128802,119622,5588172
1368631299,2440438606,75968,24102243,123698068,87326,49924,3102958,25423,1724,554340,461,89040,113325,5408218
1371560155,2533407086,37847,22871622,122190515,106755,56402,3344828,36543,1689,630820,426,68390,116483,5682911
1374367335,2534654445,45132,22842310,123358155,142385,50441,3252025,26829,1597,623037,404,36487,117705,5762302
1371607807,2471183603,59734,22868382,123800730,143539,48817,3218683,24860,1646,615408,449,31576,117181,5862495
1368162354,2490316201,44807,22856219,123715325,143126,56221,3186712,36841,1737,624772,432,30469,114796,5708035
1368883976,2529533018,38025,22747358,123151630,141877,56396,3273887,36054,1704,629884,399,32987,114306,5611978
1373329583,2522164062,46184,22719957,123448568,145927,50955,3223233,27595,1694,617177,317,36190,115141,5777388
1375179102,2485041887,56017,22922578,123802040,140886,54102,3196456,26834,1439,623892,329,33710,101709,5896614
1373823661,2491122512,47015,22942617,123807435,143017,61877,3179888,35075,1503,626730,288,37420,100024,5712476
1371959926,2532773846,38682,22773932,123327639,146343,61132,3285006,38027,1604,619999,434,36784,100462,5743984
1371491201,2504744021,44273,22832448,123622583,141634,61525,3269309,27705,1606,622886,321,34644,84894,5749891
1365320120,2426806418,62829,22871613,123686296,145643,57911,3064075,38090,1689,540940,585,40193,84629,5741056
1372923378,2528213663,38978,22720792,123341542,149783,69238,3259266,36074,1913,619813,459,39024,84593,5660491
1368616907,2519718711,45004,22678007,123346455,140799,61245,3218927,27257,1949,621567,458,34356,85272,5642573
1423704150,2569504813,55784,23767803,128762790,156372,63408,3351191,28439,1634,651121,437,34644,89213,6018653
1362397961,2429013938,47234,23097645,121783758,149262,69634,3267687,37911,1674,620688,416,34728,82924,5424092
1371402875,2521158252,33906,22942759,122587680,147149,66524,3279116,33900,1697,620019,349,30268,83636,5592331
1370159919,2515116504,50708,22685538,122761533,140362,58710,3220532,32708,1788,621455,482,31788,85739,5697124
1372337184,2469545436,56024,22935750,123568150,144978,65885,3181467,35171,1435,626735,352,32467,85977,5814488
1367557128,2474914221,44892,22892036,123084836,150116,69679,3219766,46580,1622,620162,370,33322,82220,5514929
1369657734,2529573511,33636,22761507,122462212,144190,65896,3286240,42823,1613,632091,386,33405,84550,5547741
1370469234,2505853587,52120,22757545,123055665,143705,59702,3205519,39301,1541,627812,368,34226,85038,5662039
1372248362,2468099069,59896,22868523,124395054,142915,65149,3022979,56665,1633,536878,476,33485,85995,5858634
1369513517,2516458437,31799,22880481,122397582,143394,65084,3281761,43521,1664,623754,382,32860,83610,5327959
1372031361,2508289483,52375,22873677,123424400,147152,58832,3230879,38658,1588,630721,440,31577,85451,5601545
1372433438,2476790677,55030,22869470,123737964,141240,65240,3169976,40775,1501,621159,307,32308,85961,5771470
1372744336,2488935392,46758,23038108,123150552,146436,68049,3255697,49643,1661,624350,214,32504,83811,5651113
1373084252,2531969755,29705,22786199,122011134,147574,65674,3278465,43308,1722,629165,361,31128,82428,5550175
1374746251,2520662353,51103,22817123,123447864,144604,58449,3210449,38456,1600,633885,361,32135,85052,5696335
1372871385,2478132593,56394,22799731,124054406,142144,64669,3148566,41036,1637,619215,259,37537,84957,5797681
1370315121,2484108324,46260,22953481,122067497,143624,72267,3246914,51855,1606,623297,268,35554,81676,5575204
1374025746,2546000971,32332,22675602,121943861,146019,64411,3261367,41210,1649,637172,331,36207,84506,5574060
1376498732,2530787919,52612,22757064,123671947,141975,59669,3191925,39343,1573,623602,410,34681,86316,5703040
1372633988,2456412067,56176,22974730,123558631,147261,64131,3169653,40482,1648,620444,418,34792,87270,5651435
1374943308,2556514807,31661,22668578,123210988,145956,73587,3028628,67694,3593,568273,560,47589,83561,5626229
1366817870,2504310403,53136,22659713,122906687,146400,58404,3177435,38420,1395,626161,201,34731,85026,5584455
1377231724,2488493064,54450,22920422,123899845,143272,64300,3189707,41890,1515,628300,241,34643,85537,5862604
1376902143,2509460176,47052,22926796,123288171,142913,71016,3229255,51058,1601,625644,235,32569,81818,5684034
1376642264,2550824850,32056,22850462,122892222,142625,65324,3274204,42963,1685,627577,256,32976,83999,5519670
1376475852,2529182931,49655,22865286,123854512,146596,58462,3208539,36728,1547,633172,174,31730,84783,5558277
1370274305,2439182988,56590,23079159,122544755,148392,63850,3189935,41337,1280,624726,304,32446,85427,5580294
1376410936,2496686403,46487,23010912,123254702,146518,71180,3246655,51952,1609,634293,226,35000,82934,5585266
1376612412,2566373616,32594,22792279,122961901,141338,63782,3258276,42397,1679,627492,340,34991,84091,5635054
1370757043,2528205741,49071,22749671,123179911,143733,58168,3201068,35982,1651,626186,292,34915,85579,5568991
1372415226,2494670475,52264,22952679,124183878,147331,63624,3217480,41992,1534,622924,419,32433,84666,5803183
1366192817,2538842938,18700,23115396,119930982,148049,83421,3062792,70949,1757,608599,235,35905,78998,5371334
1376513913,2550209033,41511,22613235,123583970,147812,58783,3149602,37516,1709,628752,295,32008,85811,5765197
1369418031,2480423664,41577,22973041,123534538,142142,64561,3210668,43230,1736,617434,485,32687,85419,5636819
1374537387,2504638138,28856,22976150,123620800,144412,70473,3268348,52288,1678,627122,337,34370,82532,5621254
1373679131,2545007086,20923,22801587,122903166,146091,63727,3235899,40875,1691,633730,352,31922,84313,5604714
1372556446,2540501195,34731,22606197,123383178,142713,58163,3139301,35861,1670,629962,370,32232,86746,5656194
1373252347,2489064144,41602,23060890,123521172,144396,63851,3230443,43430,1718,622685,410,33317,85758,5713346
1372095325,2491074472,29724,23057531,123701630,148172,71450,3265158,53782,1772,622466,467,37367,83056,5449835
1371147273,2538864574,21509,22829138,122787676,146547,62997,3259118,41465,1751,616963,412,32186,83998,5416309
1370742111,2521756937,37174,22703144,123133667,149031,55819,3175931,34670,1597,621596,364,32664,85852,5670484
1370227840,2476624640,40053,23017668,122995726,146536,68140,3191231,46151,1546,619262,283,34216,85104,5645965
1375017440,2590273645,13963,24542541,119308808,144033,83861,3060863,71424,1835,628063,385,32637,81245,5486156
1374930192,2522113659,38630,22849486,123593242,147080,56542,3164512,35699,1619,621209,497,34659,86121,5821354
1375962616,2509936808,38324,23057010,124292074,145310,67361,3176954,47751,1688,618326,361,32633,84095,5818027
1374866486,2531237806,26377,22947250,123589358,140414,69369,3268362,51556,1652,628329,232,33777,82687,5611742
1369382650,2543043328,23709,22673024,122421192,143241,64063,3280946,40138,1619,620769,319,31776,83180,5527460
1371699601,2510771383,37130,22874242,123750984,145080,57561,3185405,34765,1548,623318,325,31667,85347,5722731
1375385811,2501142392,40772,22972383,124439684,144315,65413,3155287,46376,3937,621034,364,30890,83861,5704730
1370995252,2511950680,26452,22984237,123342910,142765,71624,3272055,52767,4547,626003,422,32521,82672,5515915
1372937983,2568875955,24916,22740942,123788068,140785,63622,3247911,39769,4767,628464,400,31104,85054,5685557
1374905406,2502183162,36406,22938605,123435185,151121,58276,3192494,33546,4433,629383,304,35175,85944,5761680
1378277376,2510350592,38726,22892300,124992812,142722,64897,3126052,46950,4220,622907,289,35828,84274,5860792
1375265742,2578594648,32626,26683822,118832535,92867,88382,3117102,79124,4434,636196,295,32068,80384,5351105
1376087531,2530614755,36543,22919429,124379848,94674,56192,3192194,33351,5309,622206,349,35066,85983,5781729
1374213080,2496812572,39794,22930650,124731849,89563,64506,3138988,45733,6865,618259,226,35449,83988,5695621
1371600494,2516090000,27236,22949125,123815978,88076,70348,3277122,52411,7093,622643,259,32180,82151,5597558
1376131156,2552241165,23170,22869608,123619357,90496,65452,3268941,42559,6924,628437,277,33179,83832,5626557
1373309677,2510335185,36498,23064400,123996989,88943,55364,3204776,30553,6745,618251,361,32045,84789,5648579
1372426280,2483621013,39330,23027956,124581245,89383,65020,3134270,46733,6989,615699,364,34198,83509,5669050
1376235911,2529583771,25078,23007354,124275510,91087,72134,3292980,51117,6763,627020,235,32319,81189,5637160
1367926961,2551350523,23777,22666509,123430593,92326,66240,3277622,41241,6919,623103,343,33273,84241,5463682
1375706806,2521998373,37587,22880152,124362546,88695,57635,3189065,31917,7007,611525,404,34341,85024,5790663
1372617394,2480691369,37082,23148989,123662698,91744,62176,3234224,49657,7206,613029,1062,32593,84626,5646881
1375583290,2550998677,38666,26894205,119476174,52185,81613,3125400,75373,7248,628912,1374,33736,82704,5520753
1370929538,2514028230,39917,22798092,124472492,38379,56091,3153475,33752,6878,615746,1359,31840,85865,5787999
1369418685,2489065927,35742,23022235,124043442,38745,59843,3199711,48623,6922,613739,1183,31996,83466,5646869
1373569183,2545427086,24237,22898178,124132450,35944,63188,3264707,49295,7324,617418,1307,32481,82487,5566606
1371293191,2533593433,26809,22806843,123972963,34177,55483,3244272,39551,7163,623319,1367,36674,85886,5582881
1364999903,2490651952,40935,22705382,124082606,34720,52142,3112703,33537,7061,613610,2011,34752,86317,5641701
1373099608,2503744850,33846,23014381,124560511,34037,54654,3184752,49141,6938,617268,2303,32913,83226,5645242
1370340556,2541975970,23382,22908122,123517509,35754,57258,3299165,49721,7086,626762,2203,32447,83270,5499043
1376681736,2543810525,28410,22973475,124517775,32159,49819,3247481,39798,7031,621464,2272,33186,85167,5733041
1376681376,2528318686,39258,22858767,124759731,33478,49759,3160625,34657,7180,615123,2168,71065,85162,5862500
1372181672,2503746381,36145,23100201,125169699,36421,53096,3217509,46491,7250,624256,2272,128574,83696,5703249
1375910586,2532020310,48573,26827208,120285706,36244,67093,3235420,58462,7152,621502,2190,127745,80062,4816525
1371932562,2506209224,38821,22852193,123860182,34403,47879,3182377,35270,6932,615675,2159,130745,86185,5698093
1373893579,2496782203,37397,23137118,124642604,35707,52099,3208543,44978,7028,626141,2307,129652,84052,5659589
1372063594,2525316077,25501,22982317,124229944,38848,57884,3268692,51707,7301,624871,2374,138075,82119,5604019
1366720346,2543458600,25684,22757753,123467730,36007,53310,3245200,41832,7179,610342,2401,132058,84920,5488412
1373997693,2521035942,39224,22810559,124257578,36703,49788,3174731,36056,7011,622842,2231,129351,85953,5861348
1374457734,2502512313,36255,23040947,124295117,38597,53341,3262604,45558,6849,621713,2316,131493,82730,5752562
1377670317,2538334829,24836,22975675,124653002,38237,57258,3259997,49572,7173,616994,2161,130434,82620,5628762
1374679921,2544423702,27314,22760584,124005414,38922,50926,3255871,34720,7109,623591,2265,137371,85521,5569805
