cpu-cycles,instructions,branch-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss ,CPI
0.929599,0.919841,0.007816,0.941469,0.00368,0.042718,0.411485,0.025816,0.016073,0.012851,0.55971344
0.926108,0.921221,0.00631,0.936853,0.003187,0.044366,0.412465,0.026822,0.012824,0.012387,0.557601909
0.91405,0.901668,0.006551,0.934961,0.003364,0.043107,0.407719,0.027261,0.016223,0.010862,0.56147166
0.927392,0.923656,0.007303,0.940548,0.003352,0.044137,0.408017,0.027286,0.013141,0.012446,0.557036419
0.924419,0.922422,0.005909,0.943862,0.003132,0.043004,0.410061,0.02628,0.01571,0.010979,0.556339273
0.929636,0.926659,0.007096,0.942929,0.00293,0.043908,0.410174,0.026152,0.014223,0.011957,0.556621245
0.930129,0.923072,0.007933,0.936736,0.003264,0.04163,0.403298,0.025662,0.014702,0.012853,0.558460861
0.92622,0.92184,0.011877,0.924764,0.003322,0.038928,0.376844,0.02855,0.015758,0.016472,0.557367038
0.927179,0.917438,0.009663,0.94782,0.003163,0.028784,0.408261,0.025868,0.014601,0.021712,0.559787986
0.929168,0.923947,0.008273,0.941739,0.003078,0.028589,0.408866,0.027751,0.013051,0.020357,0.557655658
0.920404,0.898921,0.009324,0.938658,0.00285,0.02891,0.413722,0.026667,0.013577,0.02013,0.565499989
0.927056,0.927769,0.008281,0.951694,0.0029,0.028784,0.411316,0.027441,0.014463,0.021533,0.555030326
0.922064,0.921372,0.007524,0.939401,0.003093,0.029665,0.410484,0.026074,0.013774,0.020166,0.555818714
0.925153,0.911825,0.008513,0.940864,0.003011,0.028463,0.406458,0.027673,0.013816,0.020559,0.561513135
0.91939,0.901062,0.00761,0.930805,0.002986,0.02749,0.408383,0.026771,0.014523,0.020609,0.564056216
0.927944,0.921368,0.008189,0.946046,0.003123,0.030398,0.414594,0.027209,0.014596,0.021277,0.558313048
0.929468,0.917833,0.009721,0.948354,0.003143,0.028165,0.407602,0.025197,0.013592,0.020848,0.560579516
0.914949,0.90709,0.008657,0.929406,0.002608,0.02852,0.398176,0.028189,0.013912,0.018796,0.559337644
0.887299,0.8579,0.010692,0.879907,0.003008,0.031932,0.36457,0.026358,0.013813,0.016614,0.570714084
0.928469,0.933186,0.008382,0.938666,0.003062,0.030329,0.410066,0.027286,0.014909,0.021329,0.55318745
0.923012,0.920167,0.009134,0.939884,0.003084,0.0301,0.40926,0.0261,0.014478,0.020751,0.5567695
0.926388,0.920282,0.008199,0.942782,0.003054,0.0297,0.412487,0.027673,0.015367,0.021549,0.558149127
0.917393,0.899271,0.009331,0.940476,0.003075,0.029814,0.407941,0.024707,0.014975,0.021714,0.564035607
0.926537,0.93143,0.008761,0.935824,0.002777,0.029849,0.41131,0.027157,0.015103,0.021585,0.553163849
0.927051,0.942733,0.007607,0.94471,0.002802,0.027398,0.41159,0.025197,0.013729,0.020819,0.548351296
0.920729,0.919257,0.008697,0.939716,0.002907,0.028623,0.411065,0.026538,0.015086,0.021536,0.556215366
0.928862,0.930626,0.007871,0.929055,0.002777,0.028658,0.406028,0.024553,0.014576,0.020543,0.554503043
0.927546,0.942212,0.007916,0.942846,0.003063,0.028143,0.409839,0.027983,0.015347,0.021866,0.548787247
0.923144,0.917357,0.008888,0.938965,0.004915,0.029757,0.412898,0.009517,0.013466,0.020927,0.558109781
0.925171,0.933678,0.007578,0.942934,0.00484,0.029356,0.411052,0.006422,0.013851,0.020586,0.551583229
0.928426,0.9232,0.014925,0.89948,0.005401,0.030742,0.384964,0.005777,0.013255,0.021284,0.557681191
0.92946,0.93052,0.006794,0.94273,0.005142,0.028852,0.408476,0.006009,0.015717,0.022449,0.554801916
0.919744,0.903875,0.007638,0.932458,0.004923,0.029974,0.410433,0.006035,0.012885,0.020525,0.562891861
0.923709,0.916745,0.007375,0.941196,0.004625,0.03681,0.410572,0.006241,0.005213,0.022254,0.55863069
0.92893,0.931944,0.006302,0.929206,0.004116,0.036111,0.4049,0.006319,0.001252,0.022017,0.55393851
0.925661,0.917248,0.006921,0.940923,0.004953,0.043588,0.414258,0.007196,0.000925,0.021738,0.559229614
0.927069,0.925839,0.005869,0.946034,0.00495,0.042981,0.407931,0.005751,0.000939,0.020656,0.555908877
0.924394,0.926613,0.006259,0.936352,0.00449,0.041138,0.410599,0.007015,0.0023,0.022348,0.554429519
0.917486,0.889436,0.007443,0.924178,0.005194,0.042569,0.400843,0.005983,0.000765,0.013393,0.568735509
0.930559,0.92967,0.00519,0.937649,0.004595,0.045901,0.406468,0.006499,0.000981,0.011517,0.555648209
0.928789,0.921729,0.007246,0.936164,0.005215,0.047607,0.409802,0.007118,0.001423,0.012651,0.558506312
0.926077,0.925268,0.012037,0.91901,0.004447,0.043565,0.404582,0.00637,0.000578,0.009391,0.555748673
0.924927,0.910014,0.006929,0.923373,0.004953,0.04534,0.405058,0.00588,0.000792,0.011595,0.562255719
0.925256,0.915275,0.007619,0.937908,0.004768,0.043828,0.406968,0.005493,0.000568,0.012585,0.559964193
0.925234,0.925578,0.007048,0.938518,0.004603,0.043966,0.408897,0.005932,0.000857,0.012445,0.555251799
0.922324,0.915953,0.007665,0.945648,0.004759,0.043725,0.408528,0.006216,0.000863,0.013257,0.558404352
0.926575,0.920427,0.005723,0.92312,0.004921,0.044515,0.403101,0.005648,0.002391,0.012111,0.558162457
0.928003,0.933256,0.006719,0.946675,0.004967,0.04384,0.408163,0.024269,0.001508,0.013279,0.552960828
0.926669,0.919819,0.007143,0.938958,0.005125,0.046427,0.409794,0.025765,0.000774,0.012055,0.558480332
0.921581,0.92111,0.00551,0.939924,0.004721,0.045007,0.410153,0.025223,0.000891,0.010887,0.555733346
0.921037,0.934107,0.007179,0.936495,0.005468,0.04929,0.404285,0.023908,0.004975,0.015289,0.549657714
0.891909,0.903837,0.007625,0.933923,0.007096,0.062124,0.408582,0.027235,0.016274,0.024808,0.550939415
0.918354,0.935751,0.006755,0.944273,0.005606,0.049873,0.404886,0.026564,0.006805,0.017413,0.547802945
0.920066,0.914417,0.010164,0.9274,0.004711,0.043897,0.378132,0.028292,0.00152,0.012528,0.5581474
0.919098,0.912444,0.006227,0.93363,0.004684,0.042202,0.409311,0.024295,0.000781,0.012642,0.558641248
0.929362,0.933241,0.006866,0.943812,0.004485,0.043656,0.405599,0.028163,0.000627,0.013699,0.553537731
0.92585,0.92808,0.005478,0.938098,0.004676,0.043496,0.411178,0.024269,0.001991,0.012688,0.554381551
0.925839,0.940227,0.006123,0.94566,0.002459,0.042191,0.409539,0.025919,0.014686,0.012432,0.548952311
0.928602,0.943001,0.006458,0.935623,0.002676,0.044446,0.401319,0.0261,0.012465,0.01336,0.548879271
0.922127,0.922894,0.004026,0.938376,0.002292,0.041847,0.409549,0.026667,0.014879,0.012272,0.555154276
0.925589,0.924743,0.005721,0.946201,0.002611,0.045614,0.407898,0.024604,0.014187,0.013361,0.555780477
0.927895,0.928939,0.005432,0.940638,0.002384,0.042878,0.40624,0.026461,0.014,0.01427,0.554856344
0.920331,0.902997,0.00419,0.916929,0.002663,0.045626,0.402737,0.025094,0.013744,0.012683,0.563554796
0.92664,0.926681,0.005393,0.943694,0.002336,0.04258,0.406411,0.027106,0.015169,0.012916,0.555346811
0.925034,0.917457,0.009944,0.91342,0.002554,0.044664,0.381935,0.024862,0.014017,0.012833,0.558867226
0.925812,0.925206,0.005534,0.947466,0.002278,0.044149,0.407199,0.027802,0.015792,0.013354,0.555664863
0.92629,0.931889,0.003872,0.940354,0.002559,0.045511,0.400307,0.024191,0.013652,0.012973,0.552854164
0.891631,0.877826,0.005915,0.909669,0.002224,0.044389,0.400468,0.025713,0.013448,0.010264,0.562972603
0.924501,0.92922,0.004685,0.938585,0.002582,0.045179,0.409935,0.03131,0.013882,0.012704,0.553299716
0.924446,0.934895,0.004325,0.939597,0.002364,0.043748,0.41075,0.047042,0.013443,0.011947,0.55073675
0.925532,0.916508,0.005418,0.933368,0.002583,0.044756,0.402387,0.044489,0.012771,0.012426,0.559514833
0.926082,0.928467,0.003997,0.946834,0.002335,0.043611,0.405395,0.046036,0.015732,0.012935,0.554304937
0.926351,0.928472,0.006702,0.947624,0.002427,0.033215,0.412224,0.046217,0.015028,0.019228,0.554416055
0.925536,0.93169,0.007138,0.949476,0.002348,0.02773,0.406964,0.046707,0.015398,0.022627,0.552626306
0.926944,0.916962,0.005507,0.928485,0.002336,0.028887,0.400753,0.043612,0.013208,0.021642,0.559907079
0.923792,0.924995,0.007396,0.947787,0.002282,0.027353,0.408141,0.050498,0.014997,0.023276,0.554906925
0.925327,0.92119,0.012407,0.921367,0.00244,0.028726,0.38459,0.045752,0.013745,0.021124,0.557284599
0.92527,0.935038,0.007335,0.947332,0.002434,0.02694,0.409856,0.046887,0.015186,0.023353,0.55101779
0.929338,0.925625,0.00681,0.933222,0.002518,0.028726,0.40433,0.047326,0.01504,0.021819,0.556964154
0.926291,0.940068,0.005009,0.945717,0.000993,0.028738,0.411979,0.047171,0.029436,0.021544,0.549210984
0.928675,0.940834,0.006609,0.942447,0.000355,0.028143,0.407936,0.046242,0.025935,0.020923,0.549867199
0.924985,0.922932,0.006568,0.93821,0.000302,0.026803,0.407512,0.045159,0.029465,0.02204,0.55634669
0.920881,0.905767,0.006617,0.933617,0.001338,0.027948,0.410769,0.040543,0.027613,0.020103,0.562497228
0.925456,0.921245,0.007763,0.938111,0.002419,0.027742,0.407935,0.025249,0.028428,0.023009,0.557314144
0.927609,0.919458,0.006239,0.939573,0.002471,0.027604,0.407131,0.027389,0.028017,0.021685,0.559044316
0.924439,0.9332,0.006795,0.948588,0.002836,0.027604,0.409751,0.02561,0.029353,0.021846,0.551490057
0.922149,0.916506,0.00713,0.940967,0.00246,0.027536,0.406387,0.026461,0.028152,0.021524,0.558075845
0.904212,0.916101,0.012205,0.912572,0.003973,0.045946,0.402665,0.027132,0.032633,0.025608,0.550626369
0.898314,0.921887,0.007156,0.936994,0.004855,0.062285,0.405961,0.025533,0.027273,0.03288,0.545522367
0.899628,0.917958,0.005673,0.934683,0.004442,0.061895,0.40804,0.02218,0.028577,0.031749,0.547838955
0.896011,0.889472,0.008471,0.914695,0.004858,0.063613,0.400023,0.022386,0.026431,0.035961,0.559371848
0.901555,0.929395,0.006512,0.940275,0.004742,0.062124,0.408209,0.020736,0.028338,0.033504,0.543558503
0.901557,0.924515,0.006418,0.934305,0.004958,0.05988,0.407467,0.024398,0.030025,0.032428,0.545723553
0.903549,0.900468,0.00663,0.919412,0.004092,0.057029,0.406047,0.026616,0.023521,0.027797,0.557503836
0.925107,0.928866,0.007275,0.946494,0.00234,0.029288,0.410006,0.028911,0.014944,0.028545,0.55371439
0.926925,0.91596,0.00919,0.940598,0.002421,0.027204,0.40915,0.02628,0.013376,0.02905,0.560359883
0.924263,0.911079,0.008507,0.941722,0.002302,0.026208,0.410754,0.028447,0.014074,0.029013,0.561478265
0.923731,0.921794,0.009135,0.935517,0.002622,0.028532,0.400297,0.025326,0.013787,0.028929,0.55633309
0.930398,0.932531,0.013946,0.915218,0.00253,0.02741,0.388587,0.028421,0.017239,0.023149,0.554291644
0.918144,0.894217,0.008337,0.925297,0.002503,0.028887,0.411539,0.026951,0.014224,0.020943,0.566746335
0.919495,0.913857,0.009018,0.932073,0.003311,0.034886,0.407308,0.027415,0.020424,0.026823,0.558161157
0.904938,0.913715,0.007796,0.928694,0.003522,0.038848,0.405944,0.022618,0.019246,0.025945,0.552017204
0.927251,0.922553,0.00837,0.938818,0.002528,0.02812,0.406401,0.027054,0.010329,0.018513,0.557478979
0.920552,0.902154,0.007586,0.930503,0.002515,0.026231,0.405671,0.025842,0.013234,0.01934,0.564044642
0.927843,0.926964,0.008027,0.945496,0.002472,0.028074,0.410997,0.025997,0.013725,0.0187,0.555726052
0.925086,0.914943,0.009562,0.943968,0.002506,0.027582,0.409025,0.025816,0.012844,0.020006,0.560044834
0.923792,0.909866,0.007909,0.928789,0.002592,0.028074,0.402323,0.027544,0.011199,0.019722,0.561839127
0.912233,0.917415,0.00888,0.940856,0.003474,0.037119,0.410166,0.025043,0.017908,0.026041,0.553442893
0.927159,0.919439,0.007887,0.939707,0.002393,0.027456,0.408761,0.026796,0.014102,0.020154,0.55886179
0.920918,0.901583,0.00738,0.926165,0.004114,0.028463,0.410898,0.009826,0.013176,0.020778,0.564469863
0.927563,0.916696,0.011101,0.930207,0.004264,0.02812,0.386097,0.00833,0.012884,0.018202,0.560292394
0.924196,0.92791,0.007683,0.940699,0.004331,0.027055,0.416111,0.00539,0.012806,0.020394,0.553760912
0.925444,0.918459,0.008317,0.934507,0.004453,0.027788,0.403408,0.006525,0.013015,0.019868,0.558582138
0.927243,0.92888,0.007546,0.943319,0.004667,0.02931,0.411275,0.005287,0.013997,0.020821,0.554607988
0.925341,0.908037,0.007363,0.92771,0.004577,0.03681,0.4086,0.005029,0.005721,0.020827,0.563352544
0.92531,0.930772,0.009138,0.939369,0.004747,0.040966,0.407023,0.005364,0.000616,0.020429,0.552943048
0.926754,0.927419,0.007679,0.940476,0.004418,0.040691,0.408039,0.006293,0.000746,0.020735,0.555061023
0.924908,0.921686,0.009049,0.941842,0.004796,0.042305,0.408567,0.006241,0.000891,0.02182,0.556881281
0.922839,0.907597,0.008031,0.936466,0.004546,0.042294,0.409115,0.005932,0.001035,0.021901,0.56248512
0.913506,0.945849,0.007545,0.94124,0.005963,0.053228,0.408296,0.00686,0.010142,0.029415,0.541352484
0.899583,0.90619,0.008636,0.936305,0.006808,0.06075,0.40528,0.002605,0.013321,0.031534,0.553159622
0.924165,0.918344,0.012647,0.920172,0.004451,0.040256,0.380762,0.004926,0.000388,0.020272,0.558091636
0.924455,0.921162,0.008665,0.933848,0.004625,0.041378,0.410627,0.00276,0.000946,0.019381,0.556928062
0.923979,0.911927,0.006634,0.926183,0.004705,0.041653,0.4074,0.004333,0.001095,0.019998,0.560964409
0.923664,0.926855,0.007071,0.940862,0.004775,0.042088,0.412407,0.004152,0.001547,0.015498,0.554012441
0.927843,0.920434,0.007506,0.946978,0.004661,0.04171,0.40874,0.00423,0.000822,0.012428,0.558697244
0.929135,0.928605,0.006633,0.944696,0.004583,0.040565,0.408088,0.005055,0.001098,0.012763,0.555529331
0.922883,0.913651,0.007774,0.926069,0.004747,0.041996,0.408834,0.003146,0.001754,0.012476,0.559700744
0.928639,0.937414,0.006714,0.944526,0.004819,0.04108,0.408917,0.008124,0.001026,0.012443,0.551370748
0.931727,0.946502,0.006351,0.942169,0.004776,0.041378,0.40617,0.022231,0.000656,0.012411,0.548636532
0.920405,0.90248,0.006589,0.922345,0.004511,0.040565,0.409697,0.024681,0.001011,0.012186,0.563828536
0.92272,0.930236,0.005233,0.940653,0.004674,0.040806,0.411456,0.021793,0.000695,0.011241,0.552093545
0.919726,0.911212,0.006656,0.938182,0.004534,0.040691,0.40454,0.026616,0.00165,0.01245,0.559477521
0.924865,0.908705,0.012862,0.910902,0.004824,0.044046,0.378848,0.022618,0.000989,0.0136,0.56283783
0.926447,0.927801,0.006732,0.94607,0.004413,0.038916,0.407976,0.025404,0.001748,0.013005,0.554759505
0.923219,0.905268,0.007016,0.938076,0.004666,0.041206,0.407508,0.022335,0.000441,0.013301,0.563734383
0.929563,0.931832,0.005821,0.932874,0.004414,0.040496,0.400379,0.022747,0.000668,0.012293,0.554255024
0.925603,0.910097,0.007611,0.938891,0.00467,0.040989,0.409509,0.022954,0.001387,0.012896,0.562506598
0.927711,0.92878,0.00708,0.94302,0.004542,0.040932,0.409479,0.024681,0.000476,0.012656,0.554850318
0.923604,0.908567,0.006541,0.93169,0.004758,0.040737,0.40687,0.022825,0.001137,0.012522,0.562361937
0.921047,0.926214,0.007316,0.94537,0.005098,0.047538,0.408077,0.026332,0.005409,0.016459,0.553196469
0.878401,0.87477,0.005788,0.895946,0.005516,0.04953,0.393458,0.023418,0.006229,0.012574,0.558605724
0.921735,0.91168,0.006979,0.941788,0.00448,0.042248,0.408241,0.028421,0.000338,0.012615,0.560120131
0.925145,0.913007,0.005407,0.927228,0.004754,0.040325,0.399651,0.024527,0.001338,0.012731,0.560962979
0.924083,0.908181,0.013198,0.92116,0.003866,0.043416,0.379529,0.029066,0.006267,0.012246,0.562746738
0.927182,0.932575,0.005271,0.938534,0.002483,0.041916,0.409174,0.023959,0.013465,0.011725,0.552921234
0.926528,0.91833,0.006993,0.929692,0.002374,0.040428,0.398441,0.026745,0.014444,0.012534,0.559102209
0.923945,0.920522,0.007048,0.94135,0.002609,0.042008,0.410494,0.024372,0.014441,0.011801,0.557003209
0.916897,0.905289,0.005202,0.92379,0.0024,0.04068,0.415328,0.025713,0.014961,0.009749,0.561009448
0.924147,0.922691,0.006453,0.948168,0.002603,0.036833,0.406718,0.025662,0.014148,0.01477,0.556101634
0.919963,0.912765,0.006678,0.93514,0.002482,0.024696,0.409599,0.026719,0.01521,0.02116,0.558863088
0.918954,0.921728,0.007262,0.935463,0.002534,0.024891,0.407682,0.024553,0.011551,0.018435,0.554339133
0.923507,0.92106,0.007446,0.937265,0.00238,0.024307,0.399516,0.027905,0.014344,0.021425,0.556572261
0.924047,0.915848,0.005745,0.935164,0.002655,0.025738,0.406421,0.028524,0.012548,0.02059,0.55918594
0.924935,0.927982,0.007331,0.94807,0.002467,0.025154,0.407726,0.047222,0.014689,0.022768,0.554040168
0.925962,0.9137,0.006697,0.932944,0.002748,0.026196,0.399293,0.044592,0.013671,0.020786,0.560991483
0.923421,0.911066,0.012986,0.919737,0.002424,0.025429,0.381224,0.045804,0.0122,0.020238,0.561124336
0.927486,0.926532,0.006018,0.930915,0.00277,0.025589,0.40243,0.045572,0.013478,0.020428,0.555771093
0.927024,0.926703,0.006738,0.940757,0.002604,0.024193,0.407353,0.04338,0.01554,0.021717,0.555498915
0.926746,0.927084,0.00704,0.9467,0.002868,0.02646,0.409259,0.043328,0.015014,0.020781,0.555209216
0.928837,0.93011,0.005403,0.943166,0.004581,0.025177,0.409159,0.026745,0.01537,0.020759,0.554724367
0.924469,0.906001,0.006896,0.926627,0.004508,0.024914,0.409518,0.02481,0.013494,0.019754,0.563928656
0.922094,0.909013,0.007419,0.939507,0.004575,0.024983,0.414605,0.025816,0.014526,0.021701,0.561508103
0.926084,0.925396,0.006075,0.924967,0.004392,0.024731,0.40395,0.027828,0.015909,0.019755,0.555693287
0.921492,0.917043,0.007306,0.939352,0.0023,0.025921,0.410918,0.026048,0.026585,0.020327,0.557550899
0.923144,0.925828,0.006063,0.931486,0.002453,0.027856,0.406228,0.02708,0.027185,0.020864,0.554256189
0.925294,0.934534,0.006446,0.939077,0.002599,0.026643,0.406053,0.024785,0.027056,0.022456,0.551252957
0.92712,0.91017,0.012569,0.906232,0.002559,0.030203,0.376155,0.027132,0.027702,0.022106,0.563121571
0.928836,0.925928,0.006753,0.937961,0.00246,0.027776,0.403852,0.025197,0.027712,0.023051,0.556614857
0.928557,0.921787,0.006679,0.944468,0.002338,0.028578,0.406895,0.026487,0.025145,0.02141,0.558381495
0.922974,0.906271,0.005017,0.932486,0.002403,0.026711,0.40679,0.025558,0.026211,0.020221,0.563160956
0.925282,0.925257,0.006739,0.944245,0.002404,0.027547,0.408262,0.027983,0.028523,0.020827,0.555417711
0.925209,0.915776,0.006467,0.940548,0.002485,0.02844,0.411111,0.025043,0.027236,0.020852,0.559713905
0.922356,0.920205,0.006026,0.941296,0.002574,0.028211,0.405498,0.028653,0.026598,0.02007,0.556473689
0.926186,0.91834,0.009124,0.948094,0.002471,0.018147,0.407851,0.02512,0.02821,0.029037,0.558952132
0.922092,0.908213,0.008544,0.939772,0.002491,0.030341,0.409366,0.028008,0.0162,0.030458,0.561878652
0.922744,0.919207,0.008844,0.946248,0.002404,0.028978,0.40443,0.024578,0.013437,0.031376,0.55709344
0.927916,0.920481,0.008786,0.946733,0.002438,0.029081,0.405476,0.027828,0.013978,0.03038,0.558706789
0.923305,0.916797,0.008828,0.932817,0.002591,0.031108,0.409725,0.02561,0.014106,0.029604,0.55843462
0.924236,0.910102,0.013409,0.926339,0.002367,0.030203,0.396202,0.028318,0.014863,0.029314,0.561919445
0.923471,0.917573,0.007007,0.941827,0.002542,0.030513,0.413554,0.025558,0.013762,0.029637,0.558149844
0.925184,0.926933,0.008327,0.944712,0.0023,0.0301,0.402838,0.027235,0.015404,0.030312,0.554618185
0.919986,0.914204,0.008215,0.937223,0.002544,0.030971,0.406754,0.025197,0.013675,0.029302,0.558210963
0.924189,0.935635,0.007646,0.943333,0.00242,0.030661,0.405038,0.028653,0.017186,0.031193,0.550299146
0.917735,0.897225,0.008866,0.926336,0.002643,0.030616,0.404888,0.025326,0.01415,0.030026,0.565146503
0.925408,0.91785,0.007396,0.939053,0.002338,0.029734,0.405111,0.026899,0.015446,0.030328,0.55884591
0.924402,0.909655,0.009232,0.936125,0.002548,0.031348,0.40443,0.02579,0.015479,0.031994,0.562198252
0.888212,0.879211,0.009319,0.918855,0.004647,0.041825,0.406503,0.02481,0.031294,0.04504,0.560810838
0.893839,0.924451,0.008291,0.931331,0.004975,0.041996,0.404748,0.020658,0.031845,0.043706,0.542488714
0.898335,0.917053,0.008901,0.940898,0.007142,0.044424,0.408084,0,0.027595,0.041389,0.547695676
0.897425,0.897837,0.007743,0.908365,0.006485,0.042729,0.371706,0.000309,0.028049,0.04118,0.556080385
0.913355,0.910727,0.008315,0.934156,0.005455,0.033638,0.410108,0.002295,0.01843,0.033641,0.556977303
0.926501,0.926945,0.007491,0.93636,0.004567,0.027936,0.409684,0.005725,0.014062,0.028954,0.555168893
0.908367,0.892724,0.008734,0.924051,0.005555,0.041183,0.411137,0.003017,0.014453,0.034792,0.563211078
0.899212,0.917863,0.007665,0.932547,0.006881,0.064849,0.409199,0.002863,0.013975,0.042037,0.547704611
0.897029,0.924864,0.00785,0.935664,0.007224,0.064471,0.409393,0.003636,0.015143,0.0386,0.543654475
0.890267,0.8773,0.006783,0.921644,0.007017,0.059571,0.406693,0.004281,0.015512,0.035745,0.562623955
0.895899,0.912451,0.004274,0.931914,0.007226,0.062502,0.407431,0.004591,0.015564,0.03406,0.548732934
0.904082,0.916122,0.005123,0.931382,0.006472,0.056571,0.407376,0.002889,0.011509,0.03159,0.55056156
0.923012,0.898752,0.006898,0.923209,0.004742,0.04226,0.406872,0.0049,0.001023,0.020852,0.566706416
0.926072,0.921345,0.008696,0.937855,0.005029,0.044527,0.407553,0.006989,0.002667,0.022619,0.557529735
0.893968,0.900066,0.014189,0.912398,0.007324,0.062846,0.37846,0.007737,0.01588,0.036256,0.553557013
0.90064,0.912353,0.008979,0.925311,0.00722,0.066086,0.401831,0.005339,0.017015,0.034532,0.550801402
0.896619,0.90276,0.009157,0.933627,0.006942,0.063143,0.405278,0.005287,0.016215,0.027784,0.553459445
0.903591,0.918334,0.008569,0.940784,0.006993,0.059869,0.406704,0.004694,0.012771,0.022985,0.54935371
0.926171,0.903067,0.008433,0.922676,0.004655,0.041527,0.402082,0.005751,0.000833,0.01322,0.566034699
0.922923,0.926498,0.006971,0.941129,0.004833,0.042317,0.403513,0.006009,0.001234,0.014046,0.553860505
0.898684,0.927529,0.008587,0.931703,0.006829,0.065296,0.407473,0.002553,0.01668,0.026069,0.543172989
0.895624,0.897305,0.008989,0.933545,0.006861,0.063991,0.409226,0.0057,0.015122,0.024149,0.555548649
0.897156,0.910649,0.008998,0.931772,0.00707,0.06383,0.408432,0.001599,0.014426,0.024749,0.550086086
0.89992,0.927451,0.007799,0.939249,0.006924,0.062353,0.405987,0.002476,0.015864,0.025664,0.543728986
0.898375,0.900244,0.00523,0.912405,0.006699,0.061094,0.400379,0.002966,0.015693,0.024037,0.555376142
0.907407,0.912818,0.008052,0.940386,0.006476,0.059228,0.405896,0.003301,0.010873,0.020633,0.553479306
0.916794,0.911819,0.01236,0.911732,0.005625,0.048179,0.378062,0.00766,0.006264,0.016563,0.557945152
0.891167,0.885531,0.007697,0.918777,0.00767,0.062204,0.403489,0.006525,0.017707,0.024456,0.559114725
0.898613,0.91217,0.0068,0.929985,0.006843,0.061804,0.405282,0.004126,0.016506,0.024884,0.550018694
0.896372,0.91813,0.006882,0.937776,0.007031,0.062365,0.407152,0.007866,0.015839,0.025884,0.546377739
0.882642,0.869121,0.005116,0.88776,0.004768,0.046542,0.38367,0.006344,0.004733,0.010977,0.56317979
0.92179,0.929938,0.007306,0.936604,0.004499,0.040027,0.407846,0.007479,0.000898,0.012147,0.55183569
0.926653,0.933929,0.006585,0.941536,0.004693,0.041138,0.407977,0.006602,0.000866,0.012525,0.552093217
0.922333,0.915825,0.005268,0.918531,0.004503,0.040061,0.402215,0.006112,0.001006,0.011536,0.558466684
0.928714,0.930861,0.006782,0.941592,0.004646,0.041939,0.404596,0.005906,0.000822,0.012933,0.554334665
0.929834,0.92687,0.00578,0.936628,0.004542,0.04147,0.403783,0.006577,0.000402,0.012809,0.556609074
0.923665,0.909466,0.006486,0.921936,0.004827,0.043519,0.400114,0.006216,0.000973,0.01204,0.561970564
0.924264,0.915871,0.012067,0.911965,0.004697,0.044137,0.379013,0.006706,0.00055,0.013458,0.559267784
0.92608,0.921447,0.006733,0.937559,0.004561,0.044469,0.407898,0.006963,0.000652,0.01253,0.557486978
0.921533,0.898226,0.007331,0.924324,0.005048,0.044378,0.408441,0.007815,0.000773,0.013098,0.566315874
0.924749,0.920775,0.007122,0.935914,0.004693,0.044011,0.407829,0.028473,0.001475,0.012574,0.557229091
1,1,0.006434,1,0.005194,0.04661,0.432729,0.028112,0.001039,0.015946,0.553268828
0.923907,0.904759,0.006204,0.941531,0.004599,0.042271,0.406231,0.026126,0.000343,0.013035,0.564267821
0.92301,0.927553,0.004598,0.939868,0.004922,0.049851,0.407527,0.025068,0.005712,0.015836,0.553422064
0.896145,0.921862,0.004418,0.937806,0.006845,0.065158,0.405,0.024604,0.015528,0.024718,0.544614472
0.894129,0.893691,0.006584,0.93182,0.005233,0.063819,0.409392,0.025507,0.026959,0.024313,0.556580472
0.89375,0.906776,0.005315,0.926945,0.005057,0.063349,0.40666,0.036519,0.026406,0.02442,0.550388858
0.912422,0.929599,0.005367,0.940848,0.003403,0.050011,0.411207,0.044076,0.020689,0.017314,0.548043672
0.923943,0.909691,0.003897,0.926856,0.002439,0.044412,0.406073,0.045185,0.013069,0.011294,0.561985061
0.927842,0.933708,0.008686,0.933773,0.002496,0.045614,0.372207,0.051478,0.01573,0.013854,0.552691023
0.928096,0.945217,0.005101,0.943025,0.002454,0.033489,0.406673,0.043509,0.01475,0.017936,0.547692641
0.916053,0.906177,0.006181,0.927429,0.002269,0.028463,0.404852,0.048873,0.01478,0.020637,0.560234403
0.928905,0.922787,0.00714,0.945763,0.00244,0.029047,0.4078,0.043766,0.01434,0.022607,0.558072404
0.924636,0.921857,0.005593,0.942612,0.002336,0.027089,0.40514,0.048022,0.015253,0.021695,0.556687869
0.928096,0.908625,0.006972,0.930082,0.002483,0.028143,0.399825,0.043405,0.013826,0.022137,0.564259054
0.929137,0.922816,0.006977,0.947605,0.002327,0.027936,0.408242,0.050678,0.013935,0.021061,0.558157176
0.925013,0.925552,0.006715,0.942472,0.001616,0.029299,0.407775,0.045623,0.017647,0.020428,0.555170473
0.924845,0.919302,0.00669,0.950707,0.000261,0.027833,0.403963,0.050162,0.028023,0.021249,0.55794221
0.926494,0.919685,0.004872,0.940592,0.00021,0.029288,0.408823,0.045211,0.025343,0.019616,0.558467039
0.923418,0.916291,0.006806,0.9375,0.000395,0.027318,0.408404,0.049389,0.028921,0.020831,0.55871506
0.926215,0.914134,0.011367,0.92367,0.000422,0.028005,0.371199,0.04356,0.027042,0.021177,0.560899311
