cpu-cycles,instructions,branch-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss ,CPI
0.920781,0.114098,0.756165,0.862778,0.023469,0.870609,0.641874,0.055975,0.131609,0.911799,1.412040456
0.92048,0.115364,0.754755,0.863847,0.022408,0.874418,0.622575,0.061004,0.122468,0.914968,1.404449433
0.916439,0.111347,0.744051,0.83801,0.022757,0.851658,0.630729,0.057764,0.125033,0.893905,1.424583389
0.910158,0.112828,0.758088,0.848986,0.024178,0.86018,0.595763,0.061534,0.130933,0.903459,1.410537447
0.919285,0.114831,0.766386,0.851683,0.024452,0.867949,0.594711,0.058475,0.131611,0.905063,1.406530259
0.916009,0.115247,0.75812,0.856899,0.024719,0.868235,0.609461,0.069517,0.140502,0.907526,1.401399881
0.917371,0.117027,0.774387,0.8599,0.024905,0.869358,0.568853,0.069403,0.139425,0.909228,1.392348123
0.917448,0.114232,0.755148,0.857889,0.023148,0.863811,0.643918,0.069345,0.13119,0.903032,1.408469151
0.913517,0.112079,0.741012,0.841736,0.022266,0.8535,0.639328,0.072903,0.121497,0.887193,1.417774229
0.917183,0.117393,0.765777,0.856086,0.023784,0.870477,0.585362,0.06213,0.132393,0.90603,1.39012104
0.910305,0.115662,0.763842,0.860254,0.024966,0.875597,0.570735,0.062967,0.13135,0.901487,1.394260119
0.989281,0.127515,0.801641,0.902362,0.024616,0.906166,0.628379,0.056042,0.135455,0.951056,1.392321978
0.918402,0.118173,0.772874,0.857273,0.024483,0.867994,0.565915,0.057016,0.129512,0.914733,1.386721703
0.918924,0.116873,0.768718,0.866459,0.023677,0.872851,0.601786,0.066014,0.130212,0.913357,1.394509323
0.911966,0.115896,0.769339,0.850251,0.024502,0.866748,0.569797,0.063019,0.131123,0.897549,1.39430824
0.922734,0.119673,0.785219,0.868391,0.024823,0.87652,0.577652,0.055998,0.13575,0.918832,1.381872473
0.921154,0.117639,0.778316,0.86874,0.024365,0.877575,0.599551,0.052673,0.133537,0.92075,1.392008357
0.919728,0.117884,0.783706,0.857824,0.026999,0.868123,0.574286,0.05837,0.140334,0.907956,1.389442952
0.920488,0.117595,0.782214,0.876561,0.024376,0.882185,0.578189,0.054594,0.136301,0.919358,1.391706079
0.918201,0.118613,0.775447,0.864101,0.024761,0.871594,0.586882,0.066809,0.139693,0.914382,1.384081174
0.913145,0.11638,0.77353,0.85663,0.025678,0.872982,0.573381,0.066411,0.142147,0.897332,1.392524622
0.909238,0.113133,0.761893,0.860388,0.023952,0.871601,0.61467,0.063943,0.141701,0.905779,1.407977269
0.917686,0.117207,0.776356,0.869157,0.024289,0.878353,0.588436,0.058396,0.135035,0.913606,1.391589634
0.920894,0.116418,0.774444,0.863662,0.024138,0.873529,0.572781,0.065774,0.133418,0.916002,1.39873871
0.916364,0.114347,0.765988,0.860233,0.022643,0.868714,0.594981,0.06466,0.122169,0.914514,1.406893869
0.909984,0.113225,0.758549,0.860012,0.022747,0.8746,0.594322,0.060715,0.114848,0.904919,1.408068688
0.917863,0.106378,0.725916,0.845579,0.020458,0.850072,0.673076,0.05658,0.111112,0.894218,1.455999205
0.910584,0.106494,0.716604,0.833725,0.020985,0.838468,0.674795,0.06118,0.105197,0.882169,1.448982852
0.918477,0.106402,0.713056,0.831294,0.020199,0.834526,0.665939,0.056065,0.104093,0.88886,1.456384194
0.908403,0.105286,0.715568,0.834525,0.019756,0.840608,0.65687,0.061651,0.100056,0.892736,1.454584611
0.885837,0.097073,0.684199,0.799301,0.021035,0.810902,0.62755,0.070356,0.113497,0.850289,1.487296011
0.917461,0.104054,0.710162,0.828976,0.020076,0.842007,0.656995,0.071889,0.10226,0.886468,1.470224201
0.922109,0.107316,0.720105,0.832868,0.020378,0.841175,0.662888,0.056463,0.101928,0.893228,1.453858653
0.922395,0.105953,0.712684,0.820444,0.021356,0.83621,0.650748,0.051278,0.105972,0.880545,1.462572027
0.918993,0.106431,0.72223,0.829222,0.020507,0.846949,0.655912,0.061344,0.102565,0.892367,1.456646706
0.92295,0.106605,0.718145,0.826069,0.020465,0.838611,0.641623,0.06094,0.103013,0.888974,1.458991903
0.916125,0.10648,0.717645,0.827992,0.021001,0.842499,0.634535,0.061888,0.100575,0.888444,1.453866439
0.912023,0.106072,0.718822,0.821957,0.02122,0.836764,0.65416,0.067801,0.107885,0.877855,1.452842453
0.917035,0.107549,0.72162,0.827235,0.021261,0.842126,0.649415,0.057285,0.106018,0.893315,1.448055305
0.912221,0.108935,0.725493,0.834731,0.021701,0.843705,0.637108,0.068532,0.105289,0.888652,1.435467406
0.920564,0.113013,0.737398,0.843492,0.021846,0.858688,0.610849,0.062493,0.103315,0.901395,1.418215291
0.91201,0.112659,0.741025,0.84539,0.021964,0.857192,0.615703,0.060639,0.105756,0.907792,1.413090782
0.919176,0.117026,0.755456,0.857935,0.023638,0.873886,0.586864,0.059177,0.111577,0.911008,1.393848443
0.918484,0.116471,0.748489,0.855071,0.023694,0.863994,0.592932,0.077316,0.10727,0.910728,1.396435816
0.914993,0.116721,0.75303,0.851129,0.023435,0.865427,0.577715,0.075845,0.114723,0.908386,1.392115492
0.914192,0.116376,0.74507,0.85413,0.024182,0.871234,0.570407,0.06614,0.119936,0.903963,1.393418275
0.910356,0.113387,0.728333,0.854047,0.02219,0.861604,0.612623,0.066871,0.106509,0.906835,1.407437137
0.909132,0.116371,0.733744,0.850981,0.023456,0.875125,0.575483,0.071447,0.106392,0.899123,1.389243862
0.918932,0.118323,0.734063,0.858841,0.022545,0.87774,0.576779,0.05944,0.109859,0.920033,1.386315539
0.92131,0.120491,0.745783,0.867798,0.023576,0.88173,0.575236,0.065414,0.110289,0.910172,1.376166295
0.918674,0.118282,0.744447,0.862474,0.023177,0.873646,0.587529,0.069611,0.107823,0.916716,1.386332354
0.919326,0.119172,0.751027,0.86332,0.023864,0.875887,0.57427,0.072734,0.10761,0.910106,1.381877491
0.911579,0.117945,0.742559,0.855805,0.023791,0.873761,0.573946,0.065941,0.102162,0.907318,1.382376307
0.918451,0.116416,0.749897,0.85297,0.023959,0.874527,0.576414,0.064011,0.110956,0.911227,1.396724412
0.913478,0.117525,0.755627,0.854739,0.023341,0.864089,0.583669,0.068189,0.108957,0.902851,1.386310932
0.921765,0.119502,0.769258,0.86258,0.024166,0.871633,0.576407,0.060589,0.114868,0.907535,1.382034857
0.911153,0.116926,0.750784,0.863077,0.022876,0.868286,0.588613,0.066914,0.110011,0.903724,1.387772457
0.911088,0.11731,0.751999,0.859911,0.022974,0.869725,0.583562,0.075225,0.109561,0.898119,1.385545079
0.916283,0.117195,0.738163,0.859179,0.021591,0.866215,0.605413,0.06559,0.1007,0.901284,1.390495738
0.91776,0.118666,0.754788,0.861841,0.02301,0.867472,0.573718,0.06783,0.113663,0.908979,1.383422383
0.912991,0.11914,0.752836,0.85913,0.022429,0.86631,0.587535,0.060311,0.111454,0.907396,1.376854051
0.916892,0.097736,0.668961,0.814738,0.019741,0.821195,0.659829,0.070854,0.094955,0.856323,1.510835184
0.915153,0.11992,0.768039,0.859036,0.024344,0.870352,0.573549,0.061317,0.113605,0.903735,1.374294513
0.91294,0.120075,0.765738,0.874884,0.022729,0.87798,0.575405,0.073687,0.115827,0.910036,1.371628377
0.910503,0.118744,0.752577,0.853807,0.022174,0.866115,0.562461,0.075872,0.123291,0.89501,1.377015936
0.918706,0.1201,0.762692,0.87098,0.02262,0.879767,0.57387,0.062566,0.12194,0.909085,1.37620588
0.918225,0.120632,0.753297,0.871985,0.021651,0.874775,0.590271,0.060817,0.121053,0.921639,1.372871035
0.915441,0.120938,0.757951,0.870522,0.023063,0.871402,0.579603,0.063826,0.130324,0.911385,1.368912282
0.908126,0.11918,0.737091,0.863525,0.022305,0.871346,0.574754,0.064034,0.120953,0.911853,1.372639214
0.918881,0.120747,0.750082,0.866319,0.022636,0.869875,0.569932,0.072246,0.121377,0.910696,1.37276736
0.903917,0.117391,0.73252,0.860318,0.021909,0.87381,0.571425,0.082253,0.118103,0.89272,1.379159959
0.912414,0.118345,0.735639,0.853727,0.023341,0.865669,0.563313,0.071523,0.121366,0.900279,1.380822638
0.917858,0.121598,0.745495,0.866759,0.022278,0.875774,0.577915,0.062589,0.125743,0.909241,1.367258038
0.918101,0.121563,0.743661,0.867823,0.021615,0.870908,0.567235,0.061107,0.136838,0.909177,1.367649983
0.912132,0.119034,0.735396,0.85999,0.021852,0.873014,0.566277,0.07143,0.136227,0.897894,1.376741267
0.918325,0.122889,0.745729,0.868893,0.020441,0.874405,0.570111,0.070716,0.129182,0.914769,1.360604907
0.916553,0.121608,0.739384,0.866099,0.020572,0.872092,0.576858,0.071108,0.128631,0.917073,1.366142072
0.90963,0.119828,0.733439,0.862093,0.02005,0.870703,0.568634,0.084969,0.128439,0.901141,1.370286974
0.915475,0.121669,0.74306,0.862541,0.020689,0.870029,0.569286,0.076594,0.133549,0.90769,1.364936444
0.909277,0.119314,0.726704,0.865862,0.019413,0.874336,0.567143,0.083033,0.126007,0.903463,1.372842874
0.912991,0.12225,0.738451,0.870537,0.020007,0.876463,0.566845,0.077126,0.119469,0.910953,1.35975479
0.91628,0.121137,0.729819,0.864804,0.020557,0.874564,0.567929,0.071491,0.127897,0.906472,1.368504692
0.921977,0.123349,0.725509,0.878627,0.018859,0.884951,0.57435,0.072219,0.114519,0.918598,1.36106356
0.919954,0.123835,0.729291,0.877311,0.019098,0.887007,0.580175,0.078568,0.118453,0.923627,1.35680764
0.918812,0.120312,0.716463,0.864382,0.019316,0.876555,0.572764,0.068687,0.115681,0.913081,1.375116502
0.907236,0.120052,0.715018,0.866135,0.019422,0.876586,0.566342,0.07493,0.115675,0.89488,1.367089903
0.914686,0.120852,0.721048,0.863226,0.020243,0.868199,0.568797,0.067295,0.122045,0.907097,1.368767671
0.913843,0.120842,0.717685,0.870128,0.019439,0.877834,0.574416,0.084466,0.120196,0.905925,1.368140819
0.911936,0.12106,0.723596,0.862791,0.019653,0.875147,0.574091,0.064613,0.1184,0.905196,1.365387182
0.917529,0.121989,0.720848,0.863544,0.01936,0.866621,0.566059,0.068119,0.122151,0.914017,1.364856866
0.910681,0.120902,0.721106,0.866802,0.018951,0.870707,0.569795,0.063335,0.111856,0.903193,1.365233146
0.910958,0.119961,0.72292,0.869337,0.020091,0.875566,0.567962,0.06852,0.117983,0.903825,1.370635672
0.917715,0.121283,0.7233,0.86597,0.01948,0.873762,0.565549,0.063996,0.112372,0.906984,1.368870244
0.913091,0.120264,0.714553,0.870489,0.018233,0.86944,0.566317,0.064619,0.117075,0.909947,1.370707003
0.913428,0.122272,0.724432,0.875225,0.019348,0.877825,0.573851,0.077632,0.112568,0.900742,1.359990661
0.914895,0.122512,0.718636,0.867887,0.019085,0.872283,0.567872,0.082744,0.112483,0.910642,1.359875942
0.915008,0.121031,0.709804,0.871437,0.018052,0.875516,0.571703,0.068087,0.101292,0.908684,1.368051617
0.910173,0.119028,0.699661,0.861847,0.018127,0.87152,0.567962,0.068666,0.104032,0.905484,1.375165977
0.917962,0.124555,0.722163,0.881261,0.019004,0.883489,0.5785,0.056852,0.10438,0.921048,1.351345343
0.920006,0.125433,0.717467,0.878146,0.018423,0.878325,0.577285,0.064598,0.108823,0.920561,1.348299709
0.918243,0.122585,0.71012,0.876501,0.018333,0.886425,0.574875,0.061747,0.108463,0.91247,1.362189946
0.919476,0.124134,0.719543,0.879858,0.018075,0.882159,0.576241,0.074339,0.107315,0.917986,1.354818279
0.912079,0.121095,0.705939,0.863722,0.018434,0.873062,0.565894,0.07805,0.107549,0.905321,1.365313614
0.918932,0.124435,0.722482,0.876317,0.019285,0.881384,0.572342,0.072406,0.115714,0.91051,1.352762921
0.876429,0.106668,0.655994,0.806333,0.019204,0.829156,0.537857,0.08232,0.109259,0.867019,1.418382923
0.898885,0.11632,0.684676,0.846621,0.018629,0.855825,0.556164,0.084478,0.108663,0.897286,1.381028169
0.914682,0.1226,0.712472,0.867861,0.01894,0.87343,0.569274,0.078056,0.10578,0.909943,1.359224713
0.907848,0.120446,0.708109,0.86377,0.018236,0.87131,0.570832,0.070968,0.10757,0.909156,1.365421752
0.911387,0.120747,0.705459,0.864348,0.017907,0.877261,0.57272,0.075225,0.107528,0.902869,1.366658905
0.921047,0.124685,0.713859,0.87253,0.018398,0.875878,0.572619,0.076889,0.105369,0.919009,1.353126586
0.914297,0.123111,0.712704,0.869486,0.018068,0.876929,0.574085,0.067733,0.105673,0.905273,1.356147261
0.916788,0.120108,0.704926,0.873867,0.019735,0.877311,0.570545,0.07388,0.110539,0.90616,1.374589545
0.913559,0.122084,0.71291,0.869179,0.021777,0.878621,0.573479,0.067134,0.12168,0.906276,1.361115108
0.911763,0.120777,0.705499,0.865874,0.021778,0.873791,0.567138,0.074834,0.121525,0.904533,1.366801825
0.914751,0.121195,0.710982,0.866542,0.02243,0.874938,0.566998,0.069289,0.130769,0.908446,1.36694072
0.922266,0.123472,0.710021,0.87779,0.019834,0.884296,0.580732,0.067286,0.114041,0.914409,1.360630301
0.920544,0.124267,0.716521,0.879492,0.019863,0.881413,0.575982,0.066906,0.113975,0.922641,1.354961069
0.92061,0.12193,0.702147,0.869764,0.021125,0.878246,0.575431,0.071058,0.116104,0.910823,1.367681278
0.917759,0.120861,0.702815,0.865018,0.022686,0.869864,0.569903,0.075614,0.10983,0.911955,1.37122628
0.912227,0.119431,0.701023,0.867026,0.022158,0.876397,0.575349,0.064613,0.107478,0.907038,1.374608604
0.913947,0.120294,0.700018,0.851328,0.023395,0.86744,0.563678,0.063201,0.111879,0.904605,1.371242099
0.916266,0.120948,0.698719,0.857754,0.021741,0.870786,0.565363,0.063616,0.102718,0.904959,1.36953281
0.90997,0.118251,0.698975,0.857728,0.021509,0.87325,0.574963,0.06335,0.102407,0.898233,1.379333625
0.916244,0.119541,0.697873,0.863536,0.020596,0.873288,0.568882,0.074766,0.105814,0.909922,1.377291856
0.919863,0.120167,0.70632,0.85992,0.023669,0.869382,0.564432,0.062461,0.11377,0.914692,1.376777455
