cpu-cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss
1362857685,4476285414,2585543,35004,40990684,8332507,4444,230,2695263,9542,2072,90203,89012,47783,190050
1352359825,4395964757,2638269,53267,42421855,8194648,5599,778,2574500,13928,5350,65500,72714,43923,201179
1356801702,4449636101,2534120,31056,42604595,8651114,3388,466,2561773,13288,2685,57808,68102,38978,189275
1354458393,4418901538,2514010,52787,43292045,9084619,6197,538,2553028,16165,1215,55917,71965,39415,189740
1357883181,4428003914,2658371,36647,43767054,9225682,4184,881,2643243,13154,2538,41670,65110,36645,173396
1361835574,4497800903,2381497,44050,42367670,9199799,6484,646,2562840,23135,2484,49335,85194,42459,196866
1365245429,4410064728,2684739,46029,45362499,9551720,6123,877,2581362,16112,1891,43452,58377,36946,177528
1360380830,4415098187,2733726,32369,43836253,9124161,3449,170,2789394,17619,1954,50533,77244,40672,171749
1354008643,4480275795,2603284,31166,44658288,9789376,3936,1055,2996208,14740,1265,32973,63189,35507,175004
1360983390,4334998324,3175151,52281,46991456,9532049,6846,1140,2856492,11610,1645,53668,60764,38905,177237
1362856089,4301374156,3317115,47232,46626041,8962708,5539,208,2862481,13035,1846,54571,59742,38992,206944
1356362571,4284206856,2970197,51565,43713529,8284320,7821,592,2776054,10152,1456,56874,59385,42429,201133
1356905393,4276361112,3098751,54867,44979823,8821660,7000,408,2962227,10545,1602,58806,93303,42166,210037
1355041394,4423522336,2349407,49258,42145172,8518794,7602,352,2858638,19650,1395,61143,92308,44246,201264
1358610677,4459243752,2670899,30978,43845758,8657748,3784,189,2806142,11712,1437,70984,78899,40264,181768
1356726143,4507029094,2450792,47508,41598129,8489939,7183,530,2792225,16609,3268,60052,86874,42005,188297
1356060681,4455459173,2794720,46770,43604969,9220633,5109,196,3001160,17866,4385,63310,77405,40957,172101
1356066587,4455912546,2724375,28700,44682088,9861657,3955,1143,2951010,11470,1126,47749,55082,32847,160790
1358335371,4341449757,2963751,39753,48523312,10330956,4674,1036,2783645,13605,3358,41123,60577,38235,186751
1353759413,4338511007,2738977,40541,50495540,10332984,6201,948,2598278,14083,1877,84058,64257,38637,170119
1362033078,4344902730,2935126,33436,45841417,8711537,4411,564,2789638,12515,2261,79231,62678,38510,202662
1361105145,4263282025,3207313,28801,46083961,9503100,3545,172,3243232,14938,2137,68427,61028,38111,205481
1356420814,4463349848,2612086,31659,42811030,9412562,4563,373,2806165,15216,2713,53922,87302,42314,196045
1356415261,4332239593,2923439,26977,49408899,10163080,3116,1136,2888875,13489,1380,46442,54531,38942,170880
1355264159,4248785025,3139632,63601,45397170,8654719,5392,181,2885890,12658,2899,63781,81573,55757,235939
1358868557,4547093991,2359847,33169,41670528,9501618,5849,819,3072379,15476,2797,65736,80212,42999,152331
1365919397,4532938837,2654181,33115,45605389,10400316,4793,1331,3182111,12270,1165,78757,63184,32789,104769
1354721958,4554453351,2269505,26115,42714850,9402833,3585,367,3029547,16098,2321,64542,81970,35771,101910
1353053345,4316400763,2711278,44571,45390402,9158477,4872,417,2741058,17200,4547,62682,85141,48421,146024
1354989586,4299547548,2942210,35386,45867439,9284000,4266,790,2314404,19142,2566,66374,73933,46665,157475
1355879304,4300012357,3153070,41198,49670855,10307535,5172,960,2948527,16529,1674,35997,56491,41465,123274
1367890288,4476813437,2508514,47043,46084980,9366075,7413,972,2896349,16494,1518,87683,104322,61431,107910
1358250436,4309714303,2892422,41655,49111824,9705085,6330,1192,2507277,12654,2036,76390,62268,42433,132887
1355473272,4357748039,2911738,28847,49344142,10647506,3824,1038,3009707,11804,1794,42618,55363,34689,105162
1360607562,4373725997,2774933,36886,46704772,10009839,4299,332,2921192,18038,4342,80657,73989,43815,125879
1359271083,4270340397,3159053,46665,49747049,10268336,7119,1271,2578700,15462,2456,64480,64419,41434,128432
1357386784,4409971280,2718291,34352,47427642,10897281,5648,1166,3036686,13594,3911,40226,59635,30547,99366
1357427293,4353161798,2975406,31326,45251512,10394867,4985,428,3142304,17697,3396,60787,79074,44023,133283
1355352691,4247096399,3268630,41113,48891363,10565919,5240,1167,2838982,13493,3186,53737,60483,42337,137664
1348200419,4274741926,2828890,78878,45058862,10322124,8426,822,2976872,15620,2097,60692,81229,65257,172318
1359766098,4378920076,3026515,31410,46161225,10751216,4383,803,3158967,15373,1890,69624,65404,41165,108534
1359305853,4320333051,2963148,34634,47242604,10631817,5295,689,2966723,12185,1482,58710,53821,37315,115959
1352677736,4313413702,2941938,45784,47525417,10430965,5451,766,2978134,21957,3303,65153,68951,39821,114038
1357826100,4328527061,2899012,33171,47241174,10619505,4572,848,2961441,15958,1701,65571,67526,37539,111678
1359302681,4339384464,2914038,33953,47640940,10800571,4304,756,2914520,13864,1611,68391,67611,37171,113126
1359954861,4340743463,2802946,39974,47452901,10568834,6977,940,2778861,19529,3471,62241,66054,40868,123880
1353506831,4317886819,2899373,79149,47946295,10540963,8560,959,2793084,15974,1488,48989,66922,54565,156454
1362943121,4364792595,2813786,30634,48568097,10455052,3387,514,2812902,13753,1191,52528,60016,37376,119164
1355895750,4360350905,2605352,28501,49517447,10623674,3092,628,2775608,20199,3752,56935,59328,39585,120086
1356964850,4391008699,2464789,47887,49587869,10814608,7539,995,2590729,19847,1431,69006,60431,37562,122991
1355736158,4383099143,2604183,19834,49920505,10799910,2951,491,2510155,27067,1760,68313,58823,33969,114860
1359918160,4362176599,2633689,24118,52687139,10929894,2630,565,2495113,13672,1194,61993,66107,36092,117537
1351858094,4290823383,2793402,94616,50794970,11256933,17917,2068,2727869,14938,2853,60868,78614,40605,131881
1352221609,4324744007,2687476,33174,51467301,11178395,4821,1252,2752717,21151,3758,56017,56023,36484,119070
1363937506,4367762447,2582037,24191,54106965,11634745,2632,514,2625592,13397,3153,60155,60856,33444,101366
1364635792,4315444413,2831475,38280,53251363,11678653,6662,1087,2676639,24610,5191,42823,70169,40781,112902
1357755761,4288874443,2795361,35955,53008734,11725250,4472,734,2732885,11607,1395,44823,60822,37943,119050
1362780551,4327107631,2636802,32395,52628039,11778135,5533,797,2836252,12345,1189,53327,56614,36536,109748
1352910677,4259074518,2957417,35655,52350360,11422267,3871,974,2982657,10756,3626,62619,59364,37206,106450
1348202296,4164631192,3054989,89434,52838254,11618127,15514,1792,3114410,11021,1671,47120,76383,40403,139284
1356714196,4295496275,2993508,51253,53996821,11483628,6889,858,3051808,14659,2267,66532,58048,34498,124548
1355630788,4304110348,2838193,32911,51739074,11405970,4162,612,3006760,15938,2591,75123,69405,36736,105533
1362995088,4282355904,2960025,44391,51876081,11474065,5752,758,2968533,18661,1699,62356,66638,40479,118371
1359060434,4290522945,2883497,35244,51988976,11331807,5073,773,2903662,13185,1488,65671,69861,41744,135551
1362889799,4308842632,2996247,35106,52656953,11301062,4419,833,2810191,16857,2027,64173,61579,44299,134547
1361262115,4309407624,2688628,59704,50667078,10964623,8291,1198,2886508,14371,5314,48422,76354,42652,140066
1364051274,4306200387,2814221,52131,54495910,11369517,5763,655,2839351,19272,3599,57110,69513,41853,131401
1359823965,4335808709,2604853,36518,53644423,11417162,4703,570,2683536,21969,1458,68155,58810,35745,118399
1352530345,4322962991,2559965,32337,54299731,11549029,4099,1053,2438052,16141,1575,80679,61582,34001,110846
1354704382,4309941494,2474903,33926,55472166,11677726,4677,600,2473394,18076,3163,73452,69968,36009,111596
1355373083,4326281466,2400204,30917,55831260,11749209,4339,711,2457651,18401,7996,60749,66110,36163,104930
1359037533,4327833197,2534644,27661,55828495,12075199,3490,653,2505621,14940,2137,42366,67659,34563,107583
1347334618,4277248623,2541630,36800,55028014,12265671,4986,617,2609448,10386,4138,46639,50473,40523,131468
1362984612,4316662512,2753121,58052,55482005,12070658,12631,1727,2714728,13807,6007,57306,24518,35330,115665
1348656846,4264936900,3002099,35409,55387396,12190521,4035,277,2866323,20881,3001,61246,26301,40446,126743
1356216300,4296251342,2769586,39368,55100108,11943933,7072,1111,2754240,14027,2231,56486,28469,37637,110290
1359708693,4328726910,2724973,38236,54630593,11892535,5096,1015,2681090,13575,1416,63196,19961,31500,105976
1363697215,4294800839,2844585,34918,54613288,11913098,6906,914,2851159,15346,3241,76583,35237,39783,118724
1354545566,4265905204,2806852,39406,53984196,12012531,5242,831,2748940,13933,2279,71825,32602,38238,111314
1358302749,4303897142,2657424,37573,54377452,12118554,5114,1096,2697040,12201,2432,54903,20569,35628,116364
1346704806,4256754099,2688348,87725,53967411,12099738,14455,1370,2642939,17207,4081,70398,31765,43307,142011
1361925628,4280738189,2981974,55307,53727160,11873321,10616,1166,2791930,15144,1960,64163,24757,38541,128936
1359758788,4291556123,3015325,121799,52793959,11795305,31229,3072,3116934,17311,1462,59456,25485,28182,110995
1361117903,4245622066,3261431,29771,53219874,11862200,5308,600,3244011,13668,1320,82222,28936,28664,116843
1364403381,4238036155,3442366,42848,52885837,11495195,7136,437,3144599,12330,4270,72651,37327,31575,127633
1357397819,4290082328,2995526,48477,53137658,11955718,10340,1085,3046830,11204,4953,93930,49497,33915,158074
1361780263,4338382317,2785897,43807,52673507,11598248,9584,884,2906984,14230,2628,105418,27846,26886,126938
1364737575,4253965243,2981472,84155,52563061,11522315,19131,2104,2795948,15897,4635,74734,34056,34669,115458
1356659502,4291119307,2962939,49934,53146042,11844560,11733,1368,2995488,13847,1603,76154,22456,30037,140610
1357823242,4309982699,2659590,48801,54124612,12348528,9819,906,2797179,13266,1545,76446,47458,32206,124820
1364142718,4320054070,2738125,43263,55828564,11943847,10433,936,2670065,11365,1391,54775,18557,22300,135727
1365888393,4333276612,2696580,43066,54815760,12163398,9859,944,2618001,17937,1160,59221,20914,26479,129143
1362021043,4293059187,2636502,45640,55010359,12275882,9807,985,2539358,15668,1940,81176,40194,32816,144871
1357082302,4302459880,2467395,84072,54916162,12139209,19135,2095,2408039,15783,1810,57401,29901,22160,104133
1358065688,4315582040,2655657,35464,55379891,12074162,7117,859,2649077,14777,1326,81969,19505,30300,133393
1359308161,4314027822,2548569,53290,55598414,11867256,11573,1196,2486483,14932,1636,91506,33686,32126,131195
1353574616,4276433693,2639482,53694,55748651,12060080,8856,860,2570163,20322,6634,93114,35994,38390,129798
1358507397,4273790119,2725966,40576,55464651,12029048,9460,792,2655915,14266,1792,85760,33783,27967,137466
1358064988,4260509600,2841719,42645,56321468,11838382,8664,839,2746913,18487,1967,66777,19037,28809,137100
1362404007,4301567007,2797764,58160,55714894,11950499,17630,1648,2845789,14040,1485,76234,42020,25742,125057
1361243385,4303771070,2748545,41366,55578737,11925048,8531,1258,2847936,14789,1349,84788,26558,20609,106191
1360131526,4260194333,2950727,45339,55239186,11594438,10678,988,2773829,9414,3717,75073,24398,27882,142111
1355333794,4297438028,2591234,52929,55357663,11844030,10591,859,2881088,24881,1522,73275,36317,35377,118837
1361927354,4254891222,2958440,44943,53354342,11713995,8401,846,2881652,16837,1311,75824,42426,32094,132626
1362592526,4285960800,2715207,34851,53543139,11705443,7316,1069,2759480,11963,2033,59921,25503,28779,126163
1361117424,4287645744,2685391,65008,54983940,11792951,14029,1204,2858213,14035,2965,69204,36110,30884,135682
1363415185,4283251869,2919827,36886,54204697,11727201,8417,848,2672254,13904,3485,65361,28620,28384,112425
1358846603,4322456659,2852707,26934,53080143,11645230,5525,900,2897458,17494,2922,65337,22375,28476,112999
1355299517,4302098398,2739074,39992,52267148,11495176,9082,928,2753330,14963,1233,70440,27908,25262,133729
1362673636,4313546175,2547216,28605,52860216,11688502,4206,644,2730959,13924,2065,65838,34185,29541,141016
1354409078,4256891457,2777350,75591,53072931,11798832,7661,706,2754701,14006,2627,57629,33213,45384,157984
1363634308,4282161117,2741375,43218,54067701,12071642,9659,1524,2696131,16655,1278,48205,27596,28251,117328
1362262454,4294817802,2584888,49435,54325000,12292365,11049,670,2455927,12215,2346,35187,43209,27931,118166
1353619157,4322378745,2562152,33324,53428883,12667664,5515,672,2562489,17692,1723,49578,24217,30693,135104
1360604823,4271844332,2895049,31124,54910136,12491209,5607,644,2777341,15690,1825,41347,31949,25409,119335
1361741847,4271245815,2896711,44851,54939328,12745547,9719,1367,2786476,17782,2460,51803,30074,30111,141606
1365212145,4273601370,2986091,52016,54774138,12369685,12527,1887,2883525,15009,1305,57912,34799,25495,128559
1365925444,4288564866,2740205,28235,55800925,12606831,5959,704,2737852,12545,2408,57396,29552,25331,113133
1361698593,4296978760,2641245,32043,55469089,12093090,6088,1110,2939010,13901,1404,66072,20882,21593,109869
1362083002,4277995806,2845068,30520,55769050,12323391,6114,631,2641748,11560,1458,58163,35499,33022,132477
1361198119,4280406561,2678455,23562,56552117,12267672,6730,468,2625333,12121,1950,91830,23450,25165,123666
1361977302,4308288177,2699271,29237,56621531,11915773,9847,996,2669035,14166,1515,80622,29535,23720,104514
1359951854,4286478472,2694989,35164,57133272,12056767,13910,1805,2640787,12292,1269,79978,35164,26643,119183
1361539916,4284495211,2799008,30383,55203676,11875856,9165,994,2699571,14504,1936,103393,21990,30440,134661
1355345554,4272644336,2819487,30301,56016949,12102680,8182,859,2868461,12184,4168,74257,32444,32348,120507
1356926796,4273549869,2731022,45196,55156073,11785295,12870,1148,2828125,18095,1152,96007,35544,33405,141748
1363456255,4302486309,2771963,31669,55414153,11867485,8771,857,2753566,20104,1937,83609,35113,25580,131302
1391228079,4403099009,2831500,20006,56485197,12045425,7725,798,2835896,15243,2221,85172,35012,32580,110703
1362443600,4275080005,2776113,37962,54579868,11995389,10512,1428,2688183,9856,1636,56683,32123,27572,132126
1358970614,4336626131,2483093,34508,55713168,11955013,6965,696,2818314,14291,3988,62635,42785,36109,144276
1365668957,4290706392,2835992,26910,55308120,11474540,7127,848,2790677,18221,1548,58561,20875,29822,132012
1359135994,4286790372,2898742,19669,54743495,11648607,4473,451,2850454,16811,1729,71065,33773,37840,139613
1362055287,4327350615,2689795,16967,54321425,11668235,4082,475,2799996,21567,5340,80006,42475,25270,107184
1357802259,4301928008,2727939,16761,52074014,11528254,4912,1076,2620296,16482,1596,65363,21380,27056,122084
1351685682,4250473629,2813269,64371,53941089,11247329,16546,1522,2679806,15176,3127,71490,40936,31637,139414
1361846228,4302284233,2718441,38260,52146502,11603469,13568,1517,2813824,19240,2123,64532,20521,28382,110140
1358564461,4309427585,2632445,25057,55980195,11239104,5534,325,2707056,12806,1969,69616,46097,33736,146696
1362019532,4327458218,2739516,28505,50586635,11034036,6538,1220,2893518,17296,3340,77857,15584,26489,130837
