cpu-cycles,instructions,branch-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss ,CPI
0.924408,0.778388,0.617514,0.695088,0.095415,0.100887,0.007044,0.31502,0.016423,0.018191,0.309452157
0.922704,0.795894,0.671327,0.710106,0.106402,0.099075,0.010537,0.216188,0.015487,0.010026,0.304966455
0.92148,0.815339,0.629398,0.697811,0.118126,0.144867,0.007882,0.241135,0.017902,0.010104,0.300252609
0.9259,0.77089,0.677252,0.708415,0.106975,0.061499,0.002825,0.266585,0.015061,0.017269,0.3115632
0.925723,0.791334,0.590475,0.671222,0.102831,0.115231,0.005778,0.253895,0.016274,0.019355,0.306630708
0.920357,0.826037,0.414073,0.590931,0.099023,0.104201,0.005485,0.281881,0.019613,0.008234,0.29763133
0.919989,0.853238,0.364315,0.608337,0.096737,0.122532,0.009664,0.305127,0.018625,0.008986,0.291619825
0.922809,0.85599,0.517058,0.656915,0.107661,0.071286,0.004343,0.238067,0.018518,0.008968,0.291560979
0.921417,0.82669,0.462623,0.663753,0.104316,0.149251,0.008902,0.28389,0.017335,0.009217,0.29768921
0.922502,0.77947,0.646075,0.666661,0.103586,0.171103,0.004893,0.236082,0.017233,0.020035,0.308813308
0.919707,0.805764,0.560345,0.699197,0.109543,0.115317,0.012928,0.26516,0.01733,0.016022,0.302093631
0.921422,0.795001,0.632788,0.699062,0.119189,0.135995,0.0094,0.223184,0.018718,0.015956,0.304923538
0.921405,0.78561,0.604617,0.690548,0.1104,0.149165,0.012653,0.249294,0.014924,0.015903,0.307131754
0.919077,0.800561,0.5753,0.717418,0.125982,0.143331,0.023201,0.21577,0.017478,0.013156,0.30317037
0.9191,0.814658,0.556372,0.659311,0.115889,0.122618,0.005925,0.256289,0.016736,0.014797,0.299946459
0.925167,0.805174,0.576359,0.692899,0.117754,0.125432,0.005872,0.23603,0.017118,0.014241,0.303293352
0.925213,0.793304,0.626244,0.680253,0.105167,0.172035,0.012688,0.240802,0.015988,0.017309,0.306066383
0.921499,0.810016,0.589119,0.671588,0.115432,0.080295,0.005866,0.176126,0.018486,0.013558,0.301467904
0.924323,0.779781,0.736571,0.67036,0.101483,0.130679,0.00746,0.25069,0.015581,0.018665,0.309100738
0.917757,0.792207,0.634409,0.635566,0.111046,0.134907,0.009722,0.260615,0.021603,0.018888,0.304856867
0.92214,0.789385,0.698687,0.684956,0.11517,0.107532,0.006904,0.249436,0.016509,0.016252,0.306383858
0.924108,0.780292,0.683409,0.689864,0.112411,0.208247,0.016063,0.238613,0.016041,0.014518,0.308935407
0.912947,0.790746,0.595895,0.673724,0.10824,0.137755,0.006575,0.263996,0.02,0.019765,0.304251717
0.923206,0.788331,0.618724,0.683361,0.112382,0.110294,0.009974,0.274259,0.020957,0.014902,0.30684321
0.92188,0.81075,0.58733,0.677094,0.113882,0.174071,0.01025,0.235749,0.017089,0.014567,0.301374115
0.871271,0.751667,0.644876,0.682025,0.109434,0.166114,0.006165,0.223013,0.020265,0.023674,0.305215118
0.919846,0.786664,0.655365,0.683127,0.120312,0.141708,0.006083,0.24869,0.01732,0.016914,0.30657394
0.924755,0.781166,0.734298,0.681163,0.118273,0.190331,0.013028,0.245067,0.017272,0.01656,0.308854873
0.921454,0.796924,0.620145,0.687487,0.124156,0.057356,0.013039,0.295069,0.017794,0.013512,0.304480964
0.921662,0.790868,0.608912,0.675095,0.111937,0.147076,0.003909,0.219137,0.017313,0.017678,0.305940211
0.917412,0.784171,0.654027,0.691912,0.122625,0.092412,0.0064,0.246929,0.018907,0.01716,0.306682617
0.924148,0.782664,0.678871,0.710818,0.120873,0.079985,0.005386,0.224048,0.019568,0.018999,0.308376106
0.923024,0.776395,0.742743,0.712603,0.131205,0.116939,0.003428,0.230212,0.020893,0.022376,0.309655936
0.924485,0.781096,0.695595,0.681807,0.117434,0.098212,0.016884,0.228754,0.01931,0.015686,0.308817841
0.918822,0.810787,0.565825,0.644537,0.119942,0.139516,0.008755,0.193749,0.027431,0.017026,0.300772188
0.921444,0.805685,0.624514,0.663775,0.119907,0.145212,0.015348,0.212508,0.032503,0.017469,0.302450313
0.917854,0.730056,0.625445,0.650479,0.133126,0.113228,0.006001,0.212926,0.036046,0.033795,0.320166729
0.924965,0.79793,0.667034,0.651698,0.131878,0.121928,0.010514,0.223773,0.025324,0.018194,0.304934732
0.922734,0.793885,0.583639,0.67634,0.125048,0.147956,0.011703,0.151075,0.015888,0.02133,0.305442593
0.905842,0.796767,0.600433,0.610925,0.1263,0.124741,0.011223,0.203955,0.035398,0.023141,0.301455323
0.914486,0.764114,0.594388,0.658957,0.136899,0.130109,0.010027,0.23111,0.027553,0.031186,0.310925057
0.923213,0.76404,0.784732,0.681981,0.126204,0.101232,0.006042,0.262425,0.025838,0.02632,0.312698823
0.921723,0.767005,0.781999,0.670611,0.123057,0.145212,0.008316,0.262235,0.023765,0.021023,0.31167354
0.924088,0.78202,0.801551,0.672499,0.121617,0.128987,0.011223,0.204881,0.025322,0.026192,0.308518093
0.913679,0.727697,0.764893,0.664165,0.126058,0.096279,0.00671,0.237459,0.025715,0.049416,0.319912764
0.920645,0.763244,0.783907,0.656821,0.113706,0.099299,0.011463,0.26411,0.035985,0.033501,0.312377541
0.918432,0.745471,0.790422,0.665269,0.128526,0.082833,0.007888,0.214977,0.028494,0.034431,0.31635101
0.919917,0.773485,0.773022,0.658889,0.120917,0.120806,0.013784,0.22099,0.032046,0.041494,0.309738281
0.925218,0.790047,0.704271,0.641297,0.112979,0.061965,0.013455,0.233646,0.028744,0.030367,0.306834678
0.917902,0.786015,0.711111,0.649198,0.119653,0.175469,0.00875,0.253197,0.029384,0.034477,0.306343126
0.921555,0.784821,0.66726,0.680393,0.125124,0.10156,0.017276,0.214317,0.029059,0.033601,0.307348652
0.92133,0.784525,0.690462,0.677298,0.120293,0.134683,0.009072,0.194713,0.027838,0.035092,0.307374716
0.917507,0.762769,0.750478,0.681905,0.128463,0.093396,0.009646,0.19326,0.028028,0.031706,0.311862368
0.921305,0.773856,0.746865,0.683085,0.119978,0.115904,0.007865,0.229732,0.032867,0.034368,0.309925656
0.920446,0.767015,0.754266,0.716148,0.124829,0.132422,0.019966,0.195996,0.02488,0.031565,0.311414491
0.917432,0.770876,0.704464,0.708249,0.12806,0.11561,0.012213,0.201941,0.030125,0.033937,0.309872214
0.921472,0.770316,0.695843,0.719876,0.12927,0.157415,0.010232,0.209848,0.022784,0.026143,0.310816479
0.921155,0.781868,0.656975,0.689542,0.116931,0.135184,0.006112,0.22269,0.028154,0.028055,0.307972416
0.884341,0.673613,0.626265,0.671958,0.133593,0.058754,0.004723,0.21331,0.017388,0.027696,0.328187804
0.920071,0.783622,0.588405,0.723728,0.130285,0.159279,0.009113,0.250191,0.025082,0.023197,0.307339819
0.922907,0.782951,0.594664,0.735901,0.137154,0.152375,0.01117,0.205023,0.022454,0.026464,0.308061717
0.92308,0.793325,0.582176,0.731467,0.134885,0.162628,0.007501,0.196452,0.020561,0.023354,0.305641975
0.920376,0.785467,0.562057,0.737637,0.141062,0.181045,0.021631,0.160882,0.024294,0.027166,0.30696207
0.919899,0.784378,0.567162,0.729722,0.149063,0.099972,0.00933,0.168917,0.026204,0.026241,0.307126277
0.921307,0.777636,0.613303,0.741746,0.147662,0.111658,0.0156,0.183776,0.02862,0.02826,0.309015503
0.924306,0.77106,0.702928,0.739962,0.14405,0.138877,0.009201,0.187466,0.02793,0.026503,0.311202827
0.92333,0.772675,0.651067,0.733184,0.144058,0.178594,0.01049,0.170992,0.025771,0.027451,0.310615804
0.922803,0.783534,0.621543,0.687671,0.132132,0.132111,0.007261,0.190207,0.029319,0.024539,0.30790202
0.923073,0.77177,0.722038,0.768474,0.160981,0.15096,0.012694,0.213358,0.015381,0.017846,0.310783907
0.921527,0.759665,0.702274,0.736264,0.131524,0.091756,0.009382,0.235351,0.027393,0.02507,0.313436772
0.919845,0.768883,0.64892,0.707798,0.134464,0.120771,0.004237,0.284759,0.027302,0.026742,0.310839004
0.924046,0.782002,0.620922,0.694186,0.134622,0.178904,0.009002,0.293269,0.024187,0.026826,0.308513959
0.922939,0.792762,0.572595,0.714373,0.132054,0.120461,0.012412,0.243884,0.017157,0.021715,0.305746388
0.9234,0.779179,0.582153,0.712291,0.137448,0.097539,0.007595,0.294252,0.020999,0.022452,0.309061516
0.924594,0.785197,0.591934,0.720975,0.138318,0.102579,0.009611,0.250528,0.023946,0.019591,0.30786091
0.916994,0.763316,0.615979,0.740875,0.152116,0.224489,0.022902,0.220358,0.023891,0.028839,0.311625087
0.908941,0.747405,0.642229,0.734682,0.15912,0.138791,0.008257,0.238019,0.028952,0.044223,0.313929376
0.921378,0.787317,0.553738,0.723519,0.153909,0.140206,0.014428,0.188516,0.020488,0.019783,0.306722094
0.92278,0.767495,0.633646,0.750087,0.155066,0.122808,0.014985,0.196418,0.027773,0.022952,0.311765897
0.92329,0.764178,0.717659,0.732204,0.147203,0.113021,0.007554,0.229438,0.018195,0.020782,0.312680519
0.922035,0.777969,0.61007,0.746049,0.160447,0.18441,0.007589,0.232311,0.018864,0.021123,0.309080553
0.919679,0.75609,0.740705,0.800716,0.156761,0.109621,0.012166,0.243547,0.020267,0.027913,0.313948254
0.920893,0.753322,0.710388,0.778933,0.149935,0.109,0.010672,0.253558,0.029773,0.02426,0.31488299
0.916009,0.74009,0.697472,0.770561,0.145852,0.134787,0.009957,0.225306,0.029315,0.027622,0.317216896
0.919312,0.747864,0.692362,0.739995,0.145388,0.10408,0.008544,0.221512,0.028606,0.027591,0.315928115
0.922309,0.766502,0.598195,0.77858,0.151101,0.111312,0.007003,0.193806,0.03491,0.029196,0.311914082
0.923907,0.790491,0.542332,0.766947,0.146976,0.112072,0.008052,0.272236,0.022605,0.017074,0.306471536
0.917158,0.773594,0.594854,0.751681,0.145228,0.14787,0.003698,0.268209,0.018297,0.024128,0.309160823
0.922092,0.768019,0.677187,0.765351,0.161025,0.149682,0.006036,0.254565,0.018692,0.021113,0.311499875
0.921105,0.766129,0.625338,0.798696,0.172571,0.141277,0.00739,0.256194,0.020986,0.023515,0.311763362
0.924506,0.739975,0.724091,0.809499,0.163526,0.139706,0.016948,0.375299,0.022126,0.020488,0.318988601
0.921166,0.753996,0.601627,0.750256,0.15836,0.116422,0.01301,0.387442,0.024984,0.022195,0.314770308
0.92199,0.755672,0.690014,0.787495,0.163951,0.104546,0.006991,0.255933,0.031977,0.029403,0.314520018
0.923596,0.768343,0.682695,0.768306,0.165198,0.117595,0.009593,0.265198,0.020074,0.0214,0.311722544
0.92297,0.764178,0.659933,0.759397,0.150261,0.142191,0.016087,0.300972,0.033828,0.023539,0.312616082
0.924067,0.756236,0.745341,0.806936,0.161229,0.150062,0.012817,0.256108,0.029843,0.020955,0.314800301
0.913172,0.735811,0.685119,0.731425,0.145187,0.160815,0.012811,0.305142,0.040929,0.029875,0.317723416
0.923041,0.760569,0.669653,0.750793,0.146515,0.233068,0.006417,0.249678,0.038154,0.028834,0.313519169
0.924237,0.742528,0.73585,0.783865,0.15453,0.222142,0.010935,0.295345,0.037098,0.027502,0.318282843
0.922271,0.763328,0.623244,0.820096,0.172863,0.189899,0.009711,0.175784,0.037069,0.032468,0.312684289
0.92298,0.790185,0.569404,0.745036,0.164134,0.13206,0.008925,0.261617,0.038226,0.028756,0.306360824
0.921134,0.735201,0.687724,0.81883,0.170485,0.146265,0.010244,0.373223,0.038562,0.037455,0.319518111
0.923787,0.765117,0.663169,0.787417,0.156993,0.149648,0.011856,0.386886,0.037351,0.025287,0.312549951
0.924695,0.76983,0.597612,0.806836,0.165541,0.210802,0.013239,0.23962,0.02833,0.018716,0.311580119
0.92457,0.755266,0.69657,0.801855,0.166013,0.141294,0.006077,0.405725,0.0349,0.025113,0.31514364
0.922915,0.747312,0.706452,0.829343,0.174945,0.188018,0.016896,0.284902,0.030156,0.025842,0.316801209
0.922498,0.756539,0.643974,0.794447,0.166612,0.072822,0.019474,0.265701,0.037905,0.032565,0.314407497
0.923723,0.766913,0.659354,0.819018,0.182864,0.115265,0.011492,0.255059,0.026386,0.020996,0.312097331
0.923022,0.742478,0.749846,0.77451,0.173639,0.122187,0.013473,0.261817,0.038394,0.040336,0.318046734
0.957005,0.780692,0.689397,0.81972,0.175685,0.145937,0.011217,0.274297,0.036483,0.028915,0.315372522
0.923283,0.755975,0.739365,0.792285,0.178796,0.147939,0.016315,0.284816,0.023917,0.023449,0.314706477
0.921372,0.745464,0.735609,0.794817,0.178088,0.13092,0.013409,0.321151,0.025826,0.024635,0.316952895
0.920682,0.752427,0.684975,0.788201,0.173962,0.082764,0.013602,0.306334,0.025993,0.02436,0.315063731
0.921461,0.745355,0.722389,0.79459,0.171156,0.205175,0.015419,0.268641,0.027995,0.026931,0.316998674
0.92427,0.770935,0.647395,0.803494,0.178746,0.140379,0.01209,0.262577,0.023738,0.020831,0.311226251
0.923978,0.738994,0.742227,0.800408,0.172371,0.123464,0.006593,0.245651,0.030509,0.026947,0.319130704
0.920457,0.758919,0.69357,0.782352,0.172335,0.147577,0.015952,0.385713,0.02478,0.025956,0.313405123
0.923534,0.764707,0.619262,0.850935,0.179768,0.19506,0.026964,0.231884,0.026255,0.024068,0.312599811
0.923781,0.751861,0.669705,0.816497,0.167556,0.133061,0.005884,0.383087,0.026435,0.023434,0.31583433
0.925686,0.764483,0.608213,0.840997,0.180108,0.118838,0.012899,0.198959,0.02491,0.02444,0.313087574
0.923487,0.764617,0.581538,0.842212,0.173892,0.169342,0.006235,0.376747,0.024493,0.021202,0.312612305
0.924398,0.766129,0.588827,0.852764,0.184313,0.175038,0.010971,0.224979,0.026522,0.021362,0.312424692
0.919372,0.759683,0.621175,0.866819,0.178855,0.104771,0.010068,0.341804,0.023308,0.022956,0.312997315
0.923756,0.764599,0.597329,0.886069,0.196003,0.206228,0.007038,0.173381,0.02687,0.022712,0.31267105
0.92403,0.749331,0.657772,0.864885,0.189337,0.206521,0.012858,0.287229,0.024996,0.023604,0.316520116
0.924259,0.758244,0.579894,0.905408,0.19645,0.144919,0.008421,0.300834,0.025397,0.02173,0.314340311
0.922229,0.752508,0.620793,0.898158,0.197989,0.158347,0.007073,0.219351,0.028515,0.021396,0.315357474
0.92054,0.741699,0.645173,0.877748,0.194933,0.149544,0.011826,0.21692,0.027619,0.025112,0.317736623
0.91851,0.743845,0.613526,0.890054,0.198707,0.16734,0.022861,0.251236,0.026292,0.024035,0.316777482
0.922779,0.751413,0.605136,0.905503,0.194878,0.149044,0.019972,0.281667,0.027951,0.023731,0.315742995
0.923846,0.734294,0.734459,0.913872,0.191738,0.155844,0.004096,0.206135,0.026229,0.023993,0.320309917
0.891239,0.637332,0.796395,0.8196,0.17725,0.128072,0.006493,0.261532,0.028819,0.029069,0.340114938
0.905644,0.701043,0.705454,0.863876,0.184656,0.220571,0.01083,0.213643,0.030649,0.025347,0.3252581
0.923494,0.735753,0.744432,0.861803,0.19093,0.136409,0.00739,0.360448,0.025698,0.0253,0.319862015
0.920814,0.752068,0.629965,0.869206,0.184188,0.244028,0.022082,0.3906,0.025545,0.026378,0.3151799
0.924718,0.755642,0.658902,0.885897,0.185114,0.104598,0.018478,0.211183,0.026318,0.022683,0.31507999
0.922574,0.74191,0.690628,0.878978,0.187259,0.119304,0.008392,0.180552,0.027977,0.023851,0.318099447
0.92274,0.744796,0.660624,0.909959,0.189518,0.152064,0.01018,0.402211,0.02749,0.02766,0.317401375
0.92192,0.761343,0.564229,0.908491,0.190629,0.120581,0.014036,0.24122,0.026235,0.021013,0.31310216
0.922467,0.745563,0.629775,0.918081,0.196915,0.075739,0.012834,0.233365,0.028798,0.025769,0.317151411
0.924803,0.763303,0.53336,0.936292,0.195134,0.088598,0.005022,0.395548,0.024055,0.019612,0.313200227
0.922863,0.753061,0.578681,0.940755,0.194943,0.215807,0.013825,0.160316,0.02803,0.024249,0.315347908
0.919987,0.7516,0.561336,0.947427,0.203486,0.23595,0.015553,0.342322,0.026918,0.023337,0.315128973
0.923101,0.763762,0.530501,0.928054,0.204229,0.19185,0.00664,0.304966,0.025635,0.019758,0.312744894
0.922077,0.745927,0.627995,0.939118,0.200363,0.140742,0.007372,0.356322,0.02669,0.022417,0.316979786
0.922502,0.747415,0.61826,0.922383,0.20088,0.228442,0.014317,0.310323,0.026521,0.023839,0.31669129
0.919529,0.742408,0.656666,0.927038,0.202059,0.169877,0.011018,0.307659,0.029299,0.025761,0.317349752
0.923884,0.749235,0.628164,0.928123,0.201512,0.149458,0.008263,0.224575,0.025519,0.022597,0.3165144
0.92015,0.741502,0.620889,0.934267,0.205276,0.205589,0.008515,0.344995,0.029897,0.025494,0.317706606
0.923958,0.749508,0.623889,0.9181,0.205702,0.080606,0.007777,0.310147,0.025831,0.02279,0.316460798
0.925055,0.750032,0.624821,0.933013,0.20124,0.147249,0.008498,0.328934,0.026949,0.02229,0.316552303
0.925414,0.750016,0.638136,0.91435,0.202165,0.110829,0.013485,0.327889,0.025356,0.020653,0.31662919
0.923765,0.739147,0.720211,0.906825,0.200335,0.130316,0.006024,0.429798,0.027998,0.024779,0.319048011
0.918676,0.726947,0.736979,0.899956,0.195366,0.131887,0.008292,0.303608,0.031155,0.029933,0.321142236
0.924622,0.738793,0.749723,0.913101,0.20239,0.118372,0.005901,0.331161,0.030798,0.025463,0.319314406
0.92289,0.736322,0.765186,0.90664,0.199667,0.122963,0.011527,0.308138,0.027583,0.027451,0.319591637
0.923992,0.742375,0.67874,0.905093,0.194709,0.118424,0.005421,0.385243,0.026465,0.024318,0.318271556
0.924979,0.751539,0.665342,0.893709,0.195663,0.118355,0.026413,0.453804,0.025627,0.024585,0.316158579
0.920755,0.738309,0.693089,0.908835,0.195002,0.174658,0.009424,0.446405,0.029016,0.026927,0.318644332
0.925989,0.74903,0.654276,0.912721,0.202232,0.145678,0.005345,0.37196,0.02685,0.024605,0.316994649
0.918585,0.738664,0.670067,0.90195,0.198506,0.144625,0.012629,0.337155,0.0264,0.026094,0.318108182
0.919691,0.734549,0.63499,0.945789,0.202748,0.085974,0.008656,0.269372,0.027007,0.030807,0.31938835
0.923143,0.74731,0.602519,0.92646,0.204679,0.190003,0.007929,0.427723,0.02869,0.024275,0.316848511
0.925331,0.744148,0.628408,0.928457,0.204238,0.105686,0.009201,0.36789,0.023449,0.023687,0.318095049
0.924341,0.748204,0.599559,0.925071,0.203248,0.128573,0.017728,0.31491,0.027752,0.024029,0.316867125
0.915242,0.742001,0.58056,0.935138,0.199096,0.080848,0.011451,0.333189,0.025791,0.028743,0.316575344
0.918502,0.740031,0.608015,0.930902,0.199297,0.131697,0.010062,0.392215,0.031019,0.031134,0.317742891
0.92231,0.737609,0.655869,0.947713,0.202289,0.122342,0.009717,0.365577,0.022748,0.022922,0.319142569
0.923971,0.746063,0.599106,0.933753,0.203116,0.119114,0.016808,0.498734,0.028947,0.024925,0.317332141
0.916522,0.736769,0.598516,0.945206,0.203192,0.182011,0.016948,0.33451,0.025035,0.023937,0.318167877
0.923125,0.737907,0.664857,0.932187,0.19946,0.102372,0.004501,0.350618,0.014536,0.024738,0.319233551
0.924354,0.746784,0.600086,0.940878,0.198286,0.212735,0.012108,0.309207,0.015449,0.022335,0.317227968
0.918313,0.730681,0.649241,0.93696,0.19438,0.149648,0.003839,0.392129,0.019122,0.028424,0.320100132
0.92339,0.738713,0.638913,0.949145,0.191574,0.202586,0.012758,0.270697,0.019789,0.026893,0.319081924
0.923807,0.743787,0.626388,0.92482,0.200981,0.184013,0.014803,0.332705,0.019878,0.025587,0.317875016
0.922441,0.740389,0.666362,0.91229,0.193174,0.17994,0.015337,0.257923,0.019085,0.0243,0.318459486
0.922629,0.737669,0.664993,0.911137,0.194958,0.142985,0.008421,0.315946,0.01679,0.02788,0.319192949
0.922703,0.741135,0.657715,0.899236,0.197232,0.177955,0.014885,0.345741,0.016936,0.025673,0.318322977
0.921929,0.735836,0.681808,0.899405,0.196877,0.124638,0.005368,0.354735,0.020026,0.029042,0.319518806
0.922149,0.740066,0.648547,0.891685,0.191584,0.163215,0.011803,0.298911,0.018889,0.02576,0.318481865
0.925739,0.752865,0.585636,0.90326,0.191265,0.136323,0.006487,0.277332,0.017088,0.023467,0.315980521
0.921222,0.744096,0.618765,0.905055,0.203577,0.155447,0.008328,0.265298,0.010665,0.01801,0.317268326
0.923499,0.751854,0.569653,0.909967,0.20446,0.149009,0.006253,0.257685,0.007762,0.022223,0.315778888
0.924244,0.749234,0.62278,0.897455,0.2038,0.165804,0.00715,0.174958,0.006994,0.017605,0.316587932
0.925206,0.740117,0.636984,0.926081,0.206944,0.172138,0.008187,0.20698,0.005111,0.019322,0.319095602
0.922951,0.748935,0.571665,0.911231,0.210491,0.169273,0.007273,0.199952,0.007556,0.018293,0.316399917
0.92365,0.737383,0.639117,0.91756,0.211217,0.16028,0.005942,0.25125,0.008398,0.021499,0.319475982
0.922434,0.74124,0.655034,0.930585,0.210937,0.098505,0.006329,0.252452,0.006663,0.020647,0.318241177
0.923762,0.737189,0.627215,0.948529,0.208778,0.11026,0.009722,0.298621,0.009026,0.019059,0.319548707
0.924447,0.73994,0.657712,0.944877,0.210657,0.182305,0.013678,0.285752,0.009243,0.020572,0.318985208
0.924445,0.735129,0.667975,0.946551,0.207288,0.275459,0.009734,0.362158,0.00555,0.022294,0.320218287
0.921311,0.731059,0.690149,0.947846,0.201672,0.195768,0.009845,0.375275,0.004954,0.020955,0.320621774
0.911906,0.73656,0.617794,0.944487,0.204521,0.221192,0.007953,0.38823,0.008015,0.014511,0.317271898
0.921382,0.739117,0.646157,0.958792,0.199622,0.153911,0.007747,0.391645,0.007104,0.01568,0.318566731
0.921652,0.742212,0.64581,0.947465,0.204282,0.162869,0.010414,0.363284,0.006114,0.015018,0.317834052
0.918849,0.747663,0.602673,0.927134,0.202055,0.183375,0.014592,0.425087,0.008969,0.018219,0.315884387
0.924353,0.743885,0.61143,0.933883,0.197992,0.189658,0.005925,0.419132,0.006094,0.015385,0.317961592
0.924765,0.742248,0.643498,0.93992,0.198651,0.135615,0.008023,0.378623,0.00594,0.01325,0.318461938
0.920872,0.73684,0.666905,0.934878,0.202823,0.22763,0.010818,0.383628,0.007725,0.015471,0.319044109
0.924872,0.747755,0.684195,0.913851,0.199582,0.198081,0.008058,0.359983,0.009051,0.017518,0.317088623
0.922387,0.743942,0.686231,0.918949,0.200397,0.188622,0.004735,0.327434,0.009181,0.019008,0.317545345
0.924386,0.741066,0.663303,0.923719,0.196111,0.13993,0.016356,0.31398,0.007353,0.019617,0.318685428
0.924234,0.738803,0.710819,0.922976,0.19161,0.153928,0.010683,0.325904,0.00521,0.016024,0.319232039
0.922407,0.750919,0.607352,0.912419,0.193012,0.126605,0.010221,0.293464,0.007925,0.015841,0.315791221
0.922625,0.748088,0.588332,0.907585,0.194753,0.253487,0.012406,0.301176,0.007237,0.01557,0.316546608
0.920238,0.75142,0.569813,0.908458,0.189379,0.127641,0.004747,0.324765,0.011381,0.018528,0.315224988
0.919856,0.741852,0.682142,0.883843,0.18784,0.194577,0.01761,0.306927,0.010167,0.021675,0.317557595
0.924814,0.74256,0.607363,0.907783,0.18785,0.233326,0.018449,0.340479,0.005534,0.01413,0.318392672
0.922667,0.741821,0.663481,0.908808,0.19111,0.181856,0.00463,0.249441,0.006118,0.016209,0.318141061
0.92037,0.73681,0.685252,0.899206,0.184831,0.160971,0.004665,0.215319,0.012074,0.02036,0.31894844
0.92358,0.753782,0.57475,0.913206,0.181846,0.168911,0.012195,0.36733,0.007496,0.015683,0.315313359
